y,n,X1,X2
54,99,1,-0.861479390813641
83,92,1,-1.85714309162724
8,98,1,0.500943231179772
71,107,1,-1.12423118109467
11,91,1,0.809386639184769
15,86,1,0.268576099329881
53,124,1,-0.69731070408503
10,98,1,0.35516805722104
14,96,1,0.904088618589766
2,107,1,2.40896834428493
57,115,1,-0.48191047082001
3,110,1,1.41921617436882
24,114,1,0.23816505453704
74,96,1,-1.23380340024468
4,98,1,1.69978882061674
50,91,1,-0.768845525369108
17,89,1,0.448742619763781
48,95,1,-0.278941085070289
40,103,1,-0.265226019783895
24,97,1,0.312321124155863
76,101,1,-1.47533373498732
29,105,1,-0.0109252306399393
3,90,1,1.78078387606405
8,107,1,0.798831186841335
25,100,1,0.112606033946677
75,109,1,-0.889059081327577
24,100,1,0.278989111499372
2,104,1,1.89705134618276
1,103,1,1.98082060818434
0,71,1,2.11380020744357
21,110,1,0.30865852642239
53,116,1,-0.412724586589576
11,98,1,0.560060950364164
0,96,1,2.09636334449104
61,88,1,-1.05087962727615
14,122,1,0.660325974394156
53,115,1,-0.483071566629527
14,93,1,0.664431517506429
9,97,1,1.02194057625794
5,88,1,1.1422970917585
49,100,1,-0.439762900120825
38,91,1,-0.290437281094661
17,99,1,0.594358562248687
15,107,1,0.213048596446509
19,97,1,0.346988910996124
29,92,1,0.124591749409129
60,94,1,-1.01527477594783
47,92,1,-0.660222613456872
39,92,1,-0.494441799204097
4,115,1,1.19938362381666
29,114,1,0.164172916423926
44,109,1,-0.363436533868883
5,96,1,1.15077049701594
38,104,1,-0.179929037219646
44,108,1,-0.482966049370747
2,112,1,1.65431551627981
17,114,1,0.422788830309954
3,87,1,1.80444428060093
6,104,1,1.69201182119932
7,101,1,1.11361290969922
1,120,1,1.81908796305622
6,95,1,1.37413426770098
8,97,1,0.835746027978375
62,109,1,-1.08514224568009
32,95,1,-0.26107862981319
69,110,1,-0.914078829753919
57,103,1,-0.612500436448552
28,98,1,-0.0575225544211188
71,101,1,-1.06572689735345
15,100,1,0.503182903248434
26,102,1,-0.137842203895213
93,117,1,-1.60782575680141
81,100,1,-1.46878262874805
9,107,1,1.16118560477715
40,101,1,-0.209320143205842
17,98,1,0.500354932301837
6,108,1,1.41512474842824
18,104,1,0.578001212354171
15,103,1,0.183194376800418
60,110,1,-0.861192251789731
25,96,1,0.176351357697396
1,122,1,1.89685892578382
10,104,1,0.826935068731254
18,118,1,0.337024480922811
31,82,1,-0.520332038287281
31,97,1,0.100220582785415
15,99,1,0.340149865610256
69,100,1,-1.0253546433713
4,107,1,0.935665289884678
53,108,1,-0.697558052396361
6,104,1,1.01903866537443
20,97,1,0.221175407742913
21,110,1,0.360823056080796
56,108,1,-0.834163714294197
34,85,1,-0.123444440881464
8,75,1,0.71864089172808
49,109,1,-0.448363627835364
52,76,1,-1.11760799424504
53,91,1,-0.894166454793515
52,103,1,-0.395266033849583
