y,n,X1,X2
69,75,1,0.155267046020305
85,99,1,-0.239270478649601
44,89,1,-1.51998060354632
62,90,1,-0.854096305245665
77,97,1,-0.16333520193209
70,99,1,-0.760829569929123
67,93,1,-0.744135507013141
100,105,1,0.999877543981185
90,98,1,0.581691867495255
82,94,1,-0.430093926281076
100,106,1,0.358943700873736
61,90,1,-1.39344421374984
86,97,1,-0.12097560428598
90,102,1,0.198628580771866
84,91,1,1.2168613607942
65,88,1,-1.04562976667793
104,107,1,0.695719978555368
80,104,1,-0.45417282482051
104,115,1,0.0920856272276366
86,113,1,-0.857565890848403
89,98,1,0.220537348728559
75,100,1,-0.830397182827099
88,101,1,0.468212509374663
48,103,1,-1.64606803790398
101,104,1,1.64478862018223
102,105,1,1.8453519605907
82,97,1,0.239203219660763
67,99,1,-0.938540307947988
81,112,1,-1.13805207244186
99,104,1,1.0581171603614
74,111,1,-1.07710893058318
74,103,1,-0.744428281071539
90,93,1,1.34949715275294
71,106,1,-1.08202507753029
76,108,1,-0.89627987886257
100,107,1,0.842989573125484
77,83,1,1.17046712032798
79,96,1,-0.0355723618953635
76,99,1,-0.533240134606491
84,93,1,0.679076438149843
52,91,1,-1.6640949890559
93,97,1,1.33587912272438
83,97,1,0.152336781638883
94,99,1,1.13502072228049
107,110,1,1.94936791871563
58,89,1,-0.859862944713662
75,95,1,-0.26195051919362
82,91,1,0.312013238341735
61,92,1,-1.16186445391017
90,102,1,0.447615060534911
107,117,1,0.455766831205663
39,84,1,-1.88357294451861
89,95,1,0.287627816067131
89,101,1,0.0160231722211198
69,100,1,-1.00473447759978
76,81,1,0.705523579657771
83,111,1,-0.756684232436038
75,94,1,-0.400840974252372
90,103,1,-0.0123555658253675
69,90,1,-0.628653275478247
90,101,1,0.509782688329532
102,110,1,0.505290894412681
90,95,1,0.906038741897849
82,88,1,0.432132126571191
66,92,1,-0.402842304381912
86,92,1,0.972628164804771
95,107,1,0.421373458179997
74,85,1,-0.195976698897037
90,110,1,0.0755654286286654
80,102,1,-0.481306954390491
90,106,1,0.117019870428682
70,94,1,-0.656136968035863
69,78,1,0.430063071072365
68,101,1,-1.05595390617752
61,95,1,-1.17563700403538
81,84,1,1.23071965394285
58,92,1,-1.25716537462737
83,103,1,-0.578542254641055
82,90,1,0.750534071826962
78,105,1,-0.798076835059325
94,98,1,0.635408206160775
102,104,1,1.69225411365856
113,123,1,0.45865546449757
74,93,1,-0.458297318635109
85,95,1,0.402054728811756
85,90,1,0.972511081626415
72,91,1,-1.1526202531883
51,101,1,-1.77960724485747
78,97,1,-0.423744813926611
86,101,1,0.0794309312287787
86,99,1,0.584663883386663
82,103,1,-0.12744008474858
87,94,1,1.13988253727963
110,113,1,1.26357770242098
105,117,1,0.384964535129508
104,110,1,0.495709356968042
108,110,1,1.87498935123322
103,111,1,0.744190628858695
69,89,1,-0.56691038317391
111,121,1,0.752465444456613
