y,n,X1,X2
40,126,1,0.535705649922355
31,106,1,0.491020730227165
27,100,1,0.714210052746538
21,103,1,0.400462636114151
26,106,1,1.37537314548677
19,87,1,0.689898271766188
48,118,1,-1.36203691229816
48,106,1,-2.12824544901762
42,103,1,-0.0445382039079745
29,114,1,1.11528615859641
29,118,1,0.595332151345276
28,105,1,0.292550798440476
23,101,1,0.958924976544584
48,101,1,-1.96923241558987
24,99,1,0.83289561382399
32,110,1,0.477417957275505
21,93,1,0.678993437384805
33,108,1,-0.405534415668289
36,108,1,0.101390070066487
34,103,1,-0.644535453440796
34,105,1,-1.86591802631407
30,93,1,-0.568628509609311
25,88,1,1.06369911225639
38,106,1,-0.129101574979248
42,106,1,-0.10178268750949
31,102,1,-0.220683667359356
38,87,1,-0.836737022136137
33,109,1,0.194402049563338
40,89,1,-2.39375744152375
40,100,1,-0.126442059913569
38,115,1,-0.639045017588218
39,110,1,0.367744012104046
28,99,1,1.45935884348592
25,91,1,-0.650089010790856
35,102,1,0.175538866027042
23,104,1,3.32809095207156
24,101,1,0.827906040170257
45,101,1,-1.40326548042466
38,95,1,-0.183864430265895
33,99,1,1.67250937167334
23,89,1,0.843575751291235
26,95,1,1.91572270271525
36,112,1,-0.608010559921562
29,93,1,-0.420964595098849
24,108,1,0.178170260575358
29,87,1,0.368169351557508
35,104,1,-0.23841648357685
40,125,1,0.825522581671993
26,88,1,1.41132584958208
26,86,1,-0.0621582370025285
27,85,1,-0.455306929825987
26,103,1,0.400499894321567
28,87,1,0.485779737828184
40,114,1,0.0463712653628603
43,98,1,-1.47155946615955
40,114,1,-0.53845163571897
27,97,1,0.316203973662647
24,105,1,0.238494011184397
34,85,1,-0.974954800227189
31,97,1,-0.29821651447167
25,95,1,1.27243829902664
32,105,1,0.837037217597575
35,113,1,0.153900872281672
35,98,1,0.176029464423072
28,91,1,0.46025547045329
50,120,1,-0.134869746344821
32,90,1,0.424697054073448
47,106,1,-1.46607411769258
18,100,1,1.72207831610622
43,109,1,-0.339743310512217
43,105,1,0.113629170596605
12,84,1,2.16424441880129
24,91,1,0.341063323956064
36,116,1,0.184427738033691
25,99,1,1.14879608077959
26,101,1,0.824903617101331
34,97,1,-1.02332980519578
28,115,1,1.93880173112944
35,96,1,0.014717089841154
43,106,1,-1.34501883531402
24,93,1,0.35091828622008
46,105,1,-1.310062005898
37,105,1,-0.283807912973632
30,98,1,0.204331645995955
27,92,1,-0.943870025359842
30,91,1,-1.16048328264153
33,113,1,0.675123673342577
48,118,1,-0.545915151005356
38,105,1,-0.935640002282704
42,116,1,-1.2741664695138
42,100,1,-1.28285838558447
30,94,1,-0.0805708485392253
32,97,1,0.352093549734339
46,98,1,-1.56390211643293
32,94,1,0.314649501940196
37,88,1,-1.1873652650605
41,117,1,-0.816035190754624
20,92,1,2.08835428599432
20,93,1,1.53204462319372
34,127,1,1.83455738693795
