y,n,X1,X2
19,107,1,2.37874887886246
42,119,1,1.5800977636283
95,102,1,-0.743538283237168
76,98,1,0.116536159994452
95,108,1,-0.329413132181394
102,109,1,-1.0553665955614
92,95,1,-0.743638672588034
71,115,1,0.833647568917088
53,101,1,0.941274857352047
47,98,1,0.998630518603947
73,121,1,0.464677062435338
43,112,1,1.30350085116977
82,86,1,-1.0825652383238
46,89,1,0.939302451343822
93,94,1,-1.77822821476455
62,86,1,0.181457069944295
88,110,1,-0.15451041428967
102,106,1,-1.26970695190055
88,106,1,0.0771955216408007
92,106,1,-0.758132445490177
64,104,1,0.643226664524249
91,121,1,0.190803802727638
102,103,1,-2.52750052914911
52,98,1,0.86557177464069
77,94,1,-0.242081834736263
93,116,1,0.105860178208631
68,84,1,-0.108808650315146
48,103,1,1.09344436887342
99,102,1,-1.80115294494868
30,100,1,1.61721734772302
52,102,1,0.926080349113692
91,97,1,-0.98000364987775
58,96,1,0.970503483011353
87,106,1,-0.131133543734053
90,100,1,-0.686594528076342
88,100,1,-0.482542930311676
60,114,1,0.714340867452149
88,109,1,-0.250753056487174
50,89,1,0.843917125525396
80,105,1,-0.231079395264614
54,96,1,0.715490341128189
94,104,1,-0.916106685067413
90,104,1,-0.491295418234385
36,115,1,1.36710362861668
85,89,1,-1.26421935070013
102,126,1,-0.179706033294132
32,85,1,1.35773764550854
46,90,1,1.04265581967632
67,90,1,0.0322605352002267
83,90,1,-0.935017917654913
56,92,1,0.503977353475758
76,100,1,0.0434150100972844
60,85,1,0.19756692417755
98,110,1,-1.04367392123772
74,92,1,-0.401792856464195
118,129,1,-0.594824778231904
84,93,1,-0.677465515926401
50,101,1,1.00354122102109
62,114,1,0.937116152867916
28,104,1,1.95249288338049
83,92,1,-0.597393818403576
50,89,1,0.962434966376741
74,84,1,-0.741203538169587
81,110,1,0.189864874971656
85,85,1,-2.51010552802072
65,84,1,0.081573879136338
52,112,1,0.898555466199836
50,106,1,1.28503399656948
82,100,1,-0.18499415581981
80,103,1,-0.0838217466359883
57,102,1,0.92304372447479
99,117,1,-0.321335765329492
76,97,1,-0.0891543223928413
36,110,1,1.36177578503665
55,97,1,0.756991159331309
54,104,1,0.824451318088651
92,101,1,-0.486118958727683
96,99,1,-1.27003258063709
90,94,1,-1.20492378106018
47,113,1,1.19116092625779
88,97,1,-0.838594536866789
25,85,1,1.79492690686767
85,98,1,-0.803358465386322
27,98,1,1.75569800777289
61,106,1,0.633535713316169
83,84,1,-2.60465360085116
87,91,1,-1.064309287426
70,115,1,0.74675823231615
56,86,1,0.314492421555728
93,96,1,-1.78746011193767
98,99,1,-1.59469401636743
71,98,1,0.666273811078571
85,99,1,-0.536076745061899
67,104,1,0.788506525279622
90,98,1,-0.749271484325327
97,100,1,-1.35514276970683
74,99,1,0.229857919250049
75,105,1,-0.114647581338124
64,119,1,0.844160948992745
81,83,1,-1.37217185037953
