y,n,X1,X2
29,99,1,0.0118069881090574
91,120,1,0.743308408922365
23,85,1,-0.0686473712709259
54,99,1,0.402291307837566
14,98,1,-0.601973759704223
8,92,1,-0.993035224988693
18,105,1,-0.838675347466761
64,105,1,0.509710083997945
22,124,1,-0.603504941777158
12,119,1,-0.948178621513051
26,113,1,-0.232496074186606
41,97,1,0.146183160717523
76,108,1,0.695287363004827
54,104,1,0.252332853880609
21,122,1,-0.632157496009693
68,104,1,0.905274077382333
69,98,1,0.822517615780196
16,92,1,-0.48367635972401
80,89,1,1.41176795717498
31,98,1,-0.282682838669069
1,96,1,-2.83780860973752
30,88,1,-0.131069658502008
10,114,1,-0.855046758253937
24,100,1,-0.379759375878473
7,104,1,-1.18486870102451
68,92,1,0.605418353087122
13,96,1,-0.708512593942759
82,110,1,0.782105355146759
5,83,1,-1.07596286619822
47,109,1,0.196431414529701
95,106,1,1.56676518409205
40,115,1,0.0811185513407246
50,93,1,0.537594618703423
60,106,1,0.608979834933389
6,103,1,-1.58244839538096
48,114,1,0.221687340117579
26,99,1,-0.451057408161584
30,116,1,-0.156834894210901
9,92,1,-1.12155993999839
96,96,1,3.07030549488366
20,99,1,-0.594735676540635
17,108,1,-0.738611075624288
58,79,1,1.115929769299
82,91,1,1.89931910864608
1,110,1,-1.66875666371676
21,114,1,-0.744330873588974
40,96,1,0.268452932033145
8,99,1,-0.851750666518282
65,94,1,1.04498584249415
8,103,1,-1.06028501134771
61,97,1,0.731877689613309
26,114,1,-0.553151160218153
54,93,1,0.679288840917639
68,110,1,0.508545576717829
5,102,1,-1.32978550804807
23,105,1,-0.597449355530113
104,107,1,2.67974036940095
35,105,1,0.0101434171897892
31,95,1,0.111105959288761
24,92,1,-0.14496030006331
23,92,1,-0.211910303252127
14,106,1,-0.753084788902271
53,85,1,0.746525187093668
76,96,1,1.14557147537673
6,113,1,-1.35864974349369
94,108,1,1.45498598956026
25,85,1,-0.30470899761252
6,89,1,-1.06875039628739
73,97,1,0.911753702405211
32,105,1,-0.3692417875327
82,102,1,1.3114894837769
38,101,1,0.166880939791627
3,104,1,-1.8004351225182
8,104,1,-0.974515000523213
66,93,1,0.855131233462313
28,95,1,-0.139915624391942
15,101,1,-0.933665601897684
10,109,1,-1.32097987988416
48,118,1,0.218905481198606
7,91,1,-1.39562049439143
72,106,1,0.905020622290074
14,97,1,-0.521245454893289
20,106,1,-0.424037930807363
12,130,1,-1.07099701873095
67,91,1,0.954216356726433
10,93,1,-0.867578783837049
23,85,1,-0.428921151060366
46,107,1,0.220380596622362
63,109,1,0.563287684676735
95,95,1,2.61710942252079
8,128,1,-1.34562766535755
28,86,1,-0.0175024235370297
12,105,1,-0.755447229711225
2,108,1,-2.10816485330966
46,86,1,0.460084036013196
79,104,1,1.05746610977312
70,101,1,0.641863854090416
93,108,1,1.5146971601126
5,102,1,-1.28679940165259
10,99,1,-0.762785330712428
