y,n,X1,X2
39,101,1,0.420033233750107
40,98,1,-0.143748320753117
52,116,1,-0.0920674908784734
33,107,1,1.7314057341035
53,115,1,-0.52835301786772
41,92,1,0.0782299203269746
39,95,1,0.428287558823604
25,91,1,1.38685809513205
40,88,1,-0.805963725048995
52,120,1,-0.0655520228007202
47,96,1,-0.645490118496542
26,89,1,1.00301394288327
43,105,1,0.637803692680568
43,94,1,-0.706429049516947
36,87,1,-0.194689799089272
42,113,1,0.244980292041064
35,100,1,0.0385230801276833
59,97,1,-2.11756477279615
45,98,1,-1.15157892005674
49,94,1,-0.946055601806701
35,95,1,1.46669852729048
52,110,1,-0.539516538665952
36,96,1,0.853696250913248
37,102,1,0.0451258073947644
50,112,1,0.147640126319618
55,123,1,-1.27099231411137
28,111,1,1.28429441504922
34,87,1,0.583411481257004
56,113,1,-1.14030187969691
52,87,1,-1.95651207968617
44,89,1,-0.42873317446343
25,103,1,1.54108688408807
30,83,1,2.05330832374732
38,95,1,0.227343469138781
43,87,1,-1.2335590855299
30,88,1,-0.0676980992419511
36,89,1,0.777640448694055
52,98,1,-1.25310292180804
44,103,1,0.305563407502426
43,104,1,0.242369706241
36,103,1,0.294121814911648
55,99,1,-1.01693662652128
38,93,1,0.317467232446947
24,81,1,0.92736206441502
54,95,1,-1.65118496816639
46,104,1,-0.430289046902228
49,103,1,-0.937795643108285
48,93,1,-0.213501988229617
64,107,1,-1.41926296289121
19,104,1,1.99480882235342
38,97,1,0.0456410759179016
52,99,1,-1.19135018171397
44,90,1,-0.878741322670163
29,123,1,1.44688295718467
34,99,1,0.902456016514614
56,120,1,0.265966614725957
42,91,1,0.150452452405027
41,109,1,0.385505666516073
27,87,1,0.358109391599034
26,112,1,2.94939220512327
53,97,1,-0.975986311424214
31,87,1,0.206491299403164
42,101,1,-0.157428357410029
64,119,1,-0.729238900802291
49,90,1,-1.06208176818511
48,97,1,-0.354211054770463
37,104,1,1.04494767337504
39,101,1,0.729590075072938
37,100,1,0.50256801483545
35,97,1,-0.289637952953931
38,120,1,-0.0580944285872887
37,87,1,-0.37416961099013
42,108,1,0.262101681088643
26,89,1,-0.0500957254040019
31,91,1,1.13990270688925
26,112,1,2.17372643774601
46,107,1,-0.823609016791613
40,102,1,0.41038287379552
33,103,1,1.00462808920104
60,105,1,-1.04952604788411
36,80,1,-0.318516966362357
46,100,1,-1.03050139304292
35,94,1,-0.11643453454495
39,94,1,-0.165563824191048
24,106,1,0.871442895167022
49,98,1,-0.810353102703571
38,89,1,-0.224084186520729
46,107,1,-0.540464235793955
37,111,1,0.196277408796376
39,110,1,1.55138899207122
49,87,1,-1.38334842010395
33,89,1,0.649936658004127
39,101,1,0.468491802206147
45,106,1,0.138088359650072
28,113,1,0.931147988383694
36,99,1,0.986608645113696
44,102,1,-0.131762624583283
36,105,1,0.526592717517739
36,102,1,-0.32045292087838
58,98,1,-2.25740279226529
