y,n,X1,X2
62,91,1,0.493586452039254
94,102,1,1.12982044649331
99,106,1,1.41328095196357
87,98,1,0.857261404321839
112,113,1,1.87122610045005
5,113,1,-0.78669363292923
16,108,1,-0.595052655393617
76,106,1,0.587340941794888
10,89,1,-0.574168555613379
0,103,1,-2.93702320657891
77,95,1,0.756858418525241
1,85,1,-1.55719987879154
4,98,1,-0.795467963459156
2,97,1,-1.37854762567205
74,101,1,0.678883467758403
97,104,1,1.36232197919858
76,84,1,1.07164198640654
3,97,1,-1.14707762850889
56,93,1,0.449606180521875
13,103,1,-0.760204669237458
84,117,1,0.463473557815995
12,97,1,-0.5576631169193
12,79,1,-0.567948245809731
34,112,1,-0.179128519503029
88,98,1,1.05851838568341
18,86,1,-0.154309095250728
69,99,1,0.546898040303723
9,104,1,-0.896024368217013
92,100,1,0.911148616396268
7,113,1,-0.724185797871116
112,116,1,1.83461201242612
89,114,1,0.772427541423015
12,105,1,-0.774482883820264
5,99,1,-0.795157831453442
5,100,1,-0.878928221637495
72,111,1,0.487657760338551
10,105,1,-0.67333389761532
55,99,1,0.354719074460896
5,99,1,-0.737234503341654
78,83,1,1.20377154099062
16,103,1,-0.398758910613507
83,90,1,1.39285947929818
71,91,1,0.723508363927033
12,132,1,-0.635277103190753
77,88,1,1.07672817898812
59,92,1,0.422052546769344
5,92,1,-1.1466904542337
41,96,1,0.177653330162824
1,105,1,-1.4857793508084
105,106,1,1.4051629071168
43,97,1,0.094425847721044
9,108,1,-0.614438592560534
39,74,1,0.108272076953045
93,98,1,1.13211019519597
7,104,1,-0.959235856310037
76,112,1,0.462367719267092
21,99,1,-0.223430755373563
51,86,1,0.277338316249451
24,100,1,-0.156287902523903
19,93,1,-0.452112063445366
88,90,1,1.75002728563517
36,92,1,0.0724359284519671
50,99,1,0.273970024877262
98,113,1,1.18639420975308
15,94,1,-0.419778599039618
54,102,1,0.0809118907486478
41,103,1,-0.0761497361225049
31,100,1,-0.103844725115677
80,111,1,0.494789207047303
18,98,1,-0.333790426807118
3,100,1,-1.39471311961418
89,94,1,1.46187652704408
4,122,1,-1.09628953169669
12,89,1,-0.526092542215433
3,85,1,-1.16225734145224
27,98,1,-0.26898031695655
14,98,1,-0.484953141355298
5,95,1,-0.952897804215488
20,110,1,-0.350063636585158
11,81,1,-0.588340549329862
25,98,1,-0.221096276719413
4,117,1,-1.23646232415179
95,97,1,1.54978216561488
95,99,1,1.31361975244379
68,100,1,0.588056973241582
10,90,1,-0.716145772177188
94,98,1,1.34798670359487
23,97,1,-0.295199365037713
110,110,1,3.36829626420155
23,88,1,-0.171533619215911
91,93,1,1.76588951891205
4,93,1,-0.812203152594434
1,111,1,-1.49106180445606
8,94,1,-0.732219483136344
65,93,1,0.674656905988749
86,97,1,1.05612823906239
8,94,1,-0.568670367629577
28,105,1,-0.107363505273435
23,91,1,-0.141019450497927
76,122,1,0.468560964959597
