y,n,X1,X2
31,99,1,0.411131078102427
35,95,1,0.0574057384090888
46,92,1,-2.14901459550326
25,116,1,1.29906008779553
40,88,1,-0.395451661594444
45,102,1,-1.22919394249161
37,96,1,-0.0840713145185795
35,96,1,-0.381960127644334
22,80,1,-0.105330002652225
29,96,1,-0.113183864000892
34,85,1,-0.156907770647879
32,104,1,-0.419736305959296
47,118,1,-0.703806731297034
35,110,1,-0.0493391307897226
29,102,1,0.45523151390238
55,100,1,-2.13257070087093
34,103,1,0.467961633343112
52,93,1,-1.72674680882068
48,96,1,-0.832346879332521
22,102,1,0.926280248074441
49,116,1,-1.3802707019966
50,116,1,-1.21826761298907
16,85,1,1.57673470755693
36,91,1,-0.480808902648157
35,86,1,-0.501676458483262
30,84,1,-0.281972028866743
28,91,1,0.455608792446221
41,106,1,-0.118677807383006
41,100,1,-1.54200044473686
20,97,1,1.06121544703996
22,84,1,2.12690604294614
21,89,1,0.12631676541979
38,74,1,-1.04586685998806
31,83,1,-0.989385125607267
39,106,1,-0.421954758224563
43,114,1,-0.87250321952734
29,95,1,0.173722848562833
43,88,1,-1.19196012379471
55,125,1,-1.1132387273984
37,96,1,-0.343618119107059
49,104,1,-1.49193544888724
23,115,1,1.16281482447277
46,93,1,-1.77137735011224
35,110,1,0.0303955735829618
36,84,1,-0.872453736760104
19,94,1,1.92023621471204
42,116,1,-0.822601012959005
29,86,1,0.687118645669532
24,106,1,1.52534581710506
16,83,1,1.70856295664161
25,88,1,-1.0110114589586
34,103,1,1.06157990041103
34,108,1,0.253597077990877
20,85,1,0.503567418447063
19,114,1,2.36045415752018
40,93,1,-0.657465977600647
47,115,1,-1.20007710309983
53,112,1,-1.0152395796557
39,108,1,-0.43661714223686
28,84,1,0.106949089954338
27,91,1,0.287943149849068
46,102,1,-1.53701245271736
38,106,1,0.189658699527021
35,103,1,0.425629928094266
24,92,1,0.539881972972362
42,104,1,-0.80934247636546
37,103,1,0.0456228232100767
45,112,1,-1.02848940308309
54,112,1,-1.20577394227767
52,92,1,-1.82425138659497
32,110,1,0.262525559276034
21,103,1,1.23003657655946
40,86,1,-1.25028581204191
22,85,1,1.02695292545196
32,102,1,0.71509113591278
35,99,1,-0.29004021634481
30,102,1,0.693836051310475
21,100,1,0.519152518478014
64,108,1,-2.41233932702228
34,94,1,-0.188648214176996
23,78,1,0.632865256580551
48,99,1,-1.07541458610219
36,114,1,0.215308656338737
46,101,1,-1.48739640186072
34,106,1,1.06447630959142
59,99,1,-2.40884938768333
22,105,1,2.12115712857327
8,102,1,2.94512217160885
46,98,1,-1.00826177101679
30,102,1,0.894838397655751
39,95,1,-0.308087435597381
40,103,1,-0.610960349833877
30,95,1,0.219291576229152
59,114,1,-0.874469925057228
38,91,1,-0.120341183358525
28,95,1,0.789335963847578
42,110,1,-0.782183822287582
38,101,1,-0.499038389563727
25,94,1,0.956570254327645
27,100,1,0.509080800314206
