y,n,X1,X2
59,96,1,0.983066630268039
59,108,1,0.800612488093614
66,102,1,0.51972742642038
75,122,1,0.362836510199899
62,91,1,-0.847170783668922
51,107,1,2.35824415152473
67,103,1,0.786097703067413
62,92,1,1.32050402319634
65,108,1,0.121875011519205
65,109,1,0.439602869399931
51,104,1,1.45215403813774
73,98,1,0.149009835102821
65,106,1,1.08805533155368
67,99,1,0.0437529893100236
72,97,1,-1.65433608075743
60,93,1,0.533947786229005
67,101,1,0.284487536051057
69,105,1,0.0785686794625513
71,109,1,0.0831191682713923
62,107,1,0.598380506933338
53,91,1,0.867487016901846
76,97,1,-0.272346891259279
55,94,1,1.23173236111238
63,89,1,-0.405185979964943
78,103,1,-0.989666891568465
69,100,1,0.17502146093985
84,105,1,-1.96009297262034
57,106,1,1.13611381377521
65,101,1,-0.0683582150598031
74,118,1,0.405567931832569
97,116,1,-2.3977761878773
51,72,1,-1.2406958026575
73,96,1,-1.82744494737509
85,107,1,-0.888054222361122
47,88,1,0.781987181300211
58,88,1,1.41753056514616
77,100,1,-0.940104648627216
75,105,1,-0.320468123703496
45,87,1,1.51152012684022
68,91,1,-1.05419602510935
83,105,1,-1.66455573744255
64,106,1,0.81661314513189
53,93,1,0.868257646755829
75,106,1,-0.686772627158835
54,106,1,0.441052924606404
83,122,1,0.144766108772989
59,99,1,1.47193655578762
61,115,1,0.860572852790238
69,96,1,-0.911923856887134
70,97,1,-0.221117120424552
84,107,1,-0.889699798380452
59,90,1,-0.223000150678187
80,116,1,-0.736675909683134
61,110,1,0.298939837224145
52,83,1,1.23438101344969
68,107,1,0.716382001673242
71,98,1,0.594780298027537
78,104,1,-0.396875848795442
63,102,1,1.11611773064097
76,99,1,-0.599268723208261
70,92,1,-0.220901282008442
68,101,1,-0.0076630213172519
55,99,1,0.923137697870625
74,88,1,-1.77819861079148
52,95,1,0.558867544162123
47,90,1,0.990389352298719
59,97,1,-0.347977994316984
70,104,1,-0.628429735696608
84,112,1,-0.714367775299316
54,103,1,2.00662754072127
58,93,1,0.432224280604931
76,92,1,-0.300713580880877
65,113,1,1.24827750961776
62,93,1,-1.02426607087869
74,96,1,-0.382106589213402
89,110,1,-1.97496505331094
85,103,1,-2.17500688215877
50,102,1,0.24828418184726
79,114,1,-1.49429227938495
49,90,1,1.24917940046773
64,99,1,-0.383243694376286
60,97,1,-0.316644013276232
57,101,1,0.446458649133034
71,106,1,-0.0997865902652578
70,117,1,1.12015534010428
53,94,1,0.337868465453811
78,102,1,-0.991902676557749
55,97,1,-0.172799007180387
56,83,1,0.365715328428096
56,90,1,0.401540429215924
64,93,1,-0.816049588013188
57,89,1,0.199439119404007
89,127,1,-0.520904618537591
73,94,1,-1.74856098885951
57,80,1,-0.718945727537074
45,98,1,2.52973585572905
64,97,1,0.9331128638512
56,95,1,0.873614847024328
62,99,1,-0.209371615777608
70,100,1,-0.890496729236773
