y,n,X1,X2
10,100,1,-1.83950089373989
14,88,1,-1.86314187315568
42,97,1,-0.9133598978048
79,82,1,1.92848193750172
29,111,1,-1.22470969917227
58,103,1,-0.162322625666063
16,111,1,-2.19681887072327
48,105,1,-0.695780533977795
88,98,1,1.46408354890024
101,109,1,1.39371642733705
48,99,1,-0.667988389854133
48,100,1,-0.563084313557137
33,91,1,-1.15279659072729
98,112,1,1.08127218567047
75,110,1,0.145149023937776
68,83,1,1.03482554029059
82,90,1,1.93762563350719
74,94,1,0.968511977904824
48,90,1,-0.494351100111505
69,103,1,-0.251609771906157
85,97,1,1.38998677681532
63,104,1,-0.237115083281565
66,98,1,-0.273200600245455
101,107,1,1.80125240406504
80,112,1,0.0797244234190304
24,88,1,-1.22049067097602
50,108,1,-0.657969424810251
107,115,1,1.77946193609935
78,93,1,1.0085053925673
68,87,1,0.614310894122701
58,87,1,0.0933475652970465
79,119,1,-0.11262661626224
53,93,1,-0.0333920483114091
93,103,1,1.75607469896007
40,114,1,-1.04385858620199
69,121,1,-0.15167428755226
64,105,1,-0.19832933663553
48,96,1,-0.464291888390206
83,103,1,0.304737320365054
84,108,1,0.534307346480416
41,94,1,-0.932986559405007
78,108,1,0.263280347769163
67,99,1,-0.0710919313644279
62,91,1,-0.273113117344677
26,93,1,-1.46604556693691
72,102,1,0.350369503478677
23,91,1,-1.40181077028992
40,95,1,-1.08384209593779
91,106,1,0.587308760055847
71,110,1,0.0314262839471241
67,90,1,0.223950757971082
103,105,1,2.05110242110878
69,107,1,-0.0155307072157901
81,105,1,0.530839456029854
35,95,1,-1.23331131672688
51,103,1,-0.358368774011686
92,95,1,2.07944640804899
79,104,1,0.313696663369442
73,102,1,0.342600130169004
79,82,1,1.13385918247394
55,109,1,-0.643068760135452
49,102,1,-0.422074952358831
18,88,1,-1.5966584472559
21,98,1,-1.78140232787712
85,90,1,2.04505330065162
33,115,1,-1.38351786154759
57,98,1,-0.376473320942578
33,105,1,-1.21226902785072
31,107,1,-1.30859220740403
51,95,1,-0.484557777944157
48,95,1,-0.733583344617776
43,91,1,-0.891795521718353
76,105,1,0.432732734357042
59,116,1,-0.447019626239719
65,99,1,-0.186365099578393
57,92,1,-0.201671365369789
33,109,1,-1.1120213831833
72,106,1,-0.267260856161585
64,102,1,-0.172544974763925
20,107,1,-1.74134371087579
102,105,1,2.42622902094858
36,99,1,-1.08255042478
75,89,1,1.06019542026618
88,95,1,1.95865736324066
42,105,1,-0.649866623798506
69,74,1,1.30029332620996
73,87,1,1.03682471815754
95,120,1,0.597653719791399
48,96,1,-0.377740690590894
27,90,1,-1.43741718419711
48,96,1,-0.719612781938534
46,93,1,-0.731240656593351
59,99,1,-0.248256085283774
30,93,1,-1.4031123572301
41,101,1,-0.702311899150211
77,110,1,0.162074271577405
94,105,1,1.00393021154527
42,113,1,-0.721786940365149
92,102,1,1.33523748568651
92,106,1,1.52797932220083
