y,n,X1,X2
84,122,1,0.294715370029046
54,102,1,-1.09158637908497
72,89,1,1.04463397196569
77,96,1,0.925797834882067
57,99,1,-0.0859001743446199
48,96,1,-1.38382419279013
59,110,1,-0.965801011438297
75,109,1,0.0609874849441054
61,111,1,-0.21156683184079
71,91,1,0.8638373579701
74,109,1,0.749696373716668
64,93,1,0.255030458435369
83,111,1,0.165506468939695
76,106,1,0.309550671873163
66,90,1,-0.0465593559566252
51,85,1,-1.13907234498909
68,98,1,-0.302373158086461
38,81,1,-1.47143314061361
64,101,1,0.586731599221289
64,87,1,0.442334003777687
72,107,1,-0.390968325347745
65,98,1,0.00860395527289838
65,111,1,-0.515215719241718
72,99,1,0.579795600118351
65,90,1,0.625490257659325
62,110,1,-0.820419227731699
87,116,1,0.663390814729055
92,109,1,2.52232788721645
58,90,1,-0.176291775807279
63,111,1,-0.745202336777281
64,100,1,0.598443455651909
72,99,1,1.69461396786883
59,109,1,-0.839583202099163
81,118,1,0.0478389299353617
40,90,1,-1.96378308924497
78,133,1,-0.872136672049319
57,105,1,-0.931802874548755
60,97,1,0.798166003305846
60,88,1,0.225176214309577
61,85,1,0.283559422040932
55,96,1,-0.510098637088424
65,103,1,-0.618366778118955
49,81,1,0.0183722080341636
71,95,1,0.978841742425807
70,117,1,-0.289614110022636
47,96,1,-0.613256216624016
52,117,1,-1.90505478948161
63,86,1,0.791506240246929
75,106,1,0.502709454948695
56,95,1,-0.456089288987957
43,99,1,-1.48713541018796
71,109,1,0.142148860109381
67,103,1,-0.122555816967726
60,99,1,0.175899530356982
40,107,1,-2.65041728299935
62,85,1,1.63408989613982
63,116,1,-0.535450331108173
74,96,1,1.31411428834945
71,102,1,1.15065510929185
65,112,1,-0.138931570318097
54,90,1,-1.20930270274998
82,114,1,0.654028143422154
55,85,1,-0.152163911676435
79,125,1,-0.895636583321495
63,109,1,-0.319458431026401
58,89,1,0.148038973093687
35,103,1,-2.67283698774313
77,122,1,-0.718000878066235
69,105,1,0.0120908961701782
79,104,1,1.45456479496163
63,95,1,0.141020510362571
72,117,1,-0.821822935989634
55,89,1,-0.11562082062716
60,97,1,-0.44563445588028
64,90,1,0.870044227252523
82,97,1,2.1057030947999
78,122,1,0.302765957064525
68,93,1,1.36303310890286
50,104,1,-1.25231523596125
57,82,1,0.440243673407129
73,119,1,-0.305594633653912
85,108,1,1.55985495604029
54,96,1,-0.528395786263359
74,103,1,0.822654742413688
78,109,1,0.685709787045431
38,92,1,-1.8386215529355
50,99,1,-0.604616475688416
42,78,1,-0.793233234961532
58,93,1,0.0102920841290242
59,92,1,0.110108038094855
84,111,1,0.587969286409033
81,103,1,1.81998911068682
65,109,1,-0.780034001167558
93,116,1,1.29922775547329
101,122,1,1.05987680664212
69,103,1,-0.125743134824284
76,96,1,1.02577383467068
28,92,1,-2.5632859811741
67,94,1,0.700296517868113
57,104,1,-0.622878884226542
