y,n,X1,X2
69,95,1,1.05558063330263
37,94,1,-0.178672183661938
39,100,1,-0.697373027341034
56,101,1,0.376306776022273
85,104,1,1.02405097972134
57,85,1,0.767061541016497
27,101,1,-1.40535344444408
72,90,1,1.22313739068256
70,95,1,1.28274901602217
59,115,1,0.00446485703481685
55,94,1,0.293131852308378
44,96,1,-0.385859262096793
63,96,1,0.183695050776508
9,94,1,-2.01711934852153
80,105,1,1.00967567868556
85,102,1,1.75858087783927
51,94,1,0.0792475193861808
42,99,1,-0.504604127339255
88,98,1,1.71138323343609
75,93,1,1.33281980191637
27,87,1,-1.15343629416305
60,115,1,0.165731810326757
66,93,1,0.671911022361632
81,91,1,2.47176354502333
19,101,1,-1.13500409330591
54,85,1,0.444901122862268
86,107,1,1.25136139853519
72,95,1,0.916954660165481
44,98,1,-0.315754073531487
70,98,1,0.820770475379533
63,108,1,0.198224503686601
27,93,1,-0.977279659645555
49,114,1,-0.487147927889428
17,85,1,-1.76483465294557
47,105,1,-0.519869481749129
64,102,1,0.561792306901287
78,94,1,1.62818552476786
58,94,1,0.537964723546676
60,102,1,0.301312053683718
60,110,1,-0.0350154632832038
42,81,1,0.527865794998531
65,81,1,1.4588549875179
54,107,1,0.0674305870470047
82,110,1,1.00741555185252
39,92,1,-0.555153716040044
32,92,1,-0.585717827075192
48,115,1,-0.556449520824706
26,104,1,-1.22476837234277
25,118,1,-1.63811576767335
31,97,1,-1.02509145066415
37,114,1,-0.918438416337913
47,98,1,-0.290970734005768
76,111,1,0.369005389813144
69,91,1,1.12279644391065
60,110,1,-0.113185626837505
21,111,1,-1.63353403995335
84,113,1,1.1480710115788
51,89,1,0.770500867425385
87,111,1,1.40945859461222
60,93,1,0.573272793547408
24,96,1,-0.95909397976873
37,92,1,-0.594132597895127
71,90,1,1.07669006022199
77,95,1,1.39062763075933
62,91,1,1.05348109093662
65,98,1,1.01271561057481
76,104,1,0.802353782867884
55,89,1,-0.0588489782627877
35,109,1,-0.698635012296119
28,92,1,-1.0839913523642
59,93,1,0.759558526634489
75,96,1,1.15717081163883
21,110,1,-1.07396169534145
37,83,1,-0.315067691586605
55,103,1,0.0511099283357096
34,105,1,-0.910158349249932
59,114,1,-0.290272853754614
85,115,1,0.920960239916249
46,98,1,-0.175093312831182
42,106,1,-0.558765318367077
84,107,1,1.24656804801037
48,105,1,-0.328658475099511
50,120,1,-0.610468446390046
45,118,1,-0.195263834310923
24,98,1,-1.28944907450621
58,102,1,0.119216043731611
36,103,1,-0.880679114519267
58,105,1,-0.0196679067749808
46,99,1,-0.436070546820402
67,81,1,1.52324585511459
38,101,1,-0.67988460110175
67,105,1,0.413732199782278
14,93,1,-1.80582541726608
71,109,1,0.475631028487802
46,98,1,-0.54997135004508
31,101,1,-0.756656316825531
27,120,1,-1.66818776725931
63,101,1,0.486068694426767
53,92,1,0.125813502572382
60,98,1,0.574926043743079
