y,n,X1,X2
60,104,1,0.702006251674452
99,117,1,2.87042509150201
72,111,1,1.33049314392422
55,104,1,0.0802155000513334
61,108,1,0.768137715010251
57,106,1,-0.296153362314773
20,84,1,-1.00118506830549
36,90,1,-0.378370012865418
38,98,1,-0.366081386075819
60,103,1,0.734607101248221
22,105,1,-0.896124744194763
18,100,1,-0.895699190937339
46,87,1,0.200607810797534
75,97,1,1.89414947635275
85,103,1,2.48214302960248
40,92,1,0.294622100691955
49,93,1,0.520291570027869
36,88,1,-0.138722993449331
45,92,1,0.507411860420563
52,102,1,0.492722626956299
36,103,1,-1.15594526558004
27,105,1,-0.599581020104242
24,82,1,-0.65984483940218
55,126,1,-0.204796733785874
48,129,1,-0.352309253811264
79,116,1,0.855866267785426
71,105,1,0.932297081721064
55,120,1,-0.297850439357271
44,101,1,0.167703915541844
22,94,1,-1.0923961505746
47,96,1,0.253532104643076
69,95,1,1.77334378708909
43,123,1,-0.86054123218065
13,98,1,-1.69306668804851
50,88,1,0.614250113686737
47,98,1,0.103755400969958
53,97,1,0.953188031062464
41,79,1,0.486126668242066
28,113,1,-0.582383760406386
54,109,1,0.0241810944898106
34,100,1,-0.960684879202272
83,120,1,1.28660711018842
64,99,1,0.826750149034388
45,105,1,-0.0692286556506693
59,115,1,-0.0666935793487045
53,112,1,-0.104913527057315
56,120,1,-0.195566705431487
41,96,1,0.0672970189892726
21,113,1,-0.88564374199647
31,103,1,-1.00172711485574
51,103,1,0.257406022402051
47,108,1,-0.186609883057812
56,108,1,0.47558952328368
28,111,1,-0.711907085731793
89,117,1,2.22796984878355
28,110,1,-1.32473320651091
72,99,1,1.46110995886097
23,87,1,-1.14261656126912
30,117,1,-1.24640769097353
41,92,1,0.176981402719652
48,93,1,0.176623419181502
78,104,1,2.07249669857082
44,105,1,-0.137741324023667
57,100,1,0.419471289167973
57,94,1,0.653313527630415
35,104,1,-0.895958573499677
47,97,1,0.28881590100108
22,78,1,-0.499127785469824
35,100,1,-0.618093572167671
36,92,1,-0.256519762586209
36,106,1,-1.14626471229142
23,99,1,-0.870402262150719
23,102,1,-0.859866554528052
30,96,1,-1.12712974743604
42,89,1,-0.125072196245217
34,92,1,-0.317944059646858
45,86,1,0.438553399809711
37,101,1,-0.662511664406466
44,100,1,0.211696890631635
99,107,1,2.9093757140588
47,111,1,-0.0896474963365358
26,106,1,-1.27299822988433
75,107,1,1.51719161208212
39,114,1,-0.329426678205046
93,108,1,2.52334620736055
33,84,1,-0.76839986304509
23,89,1,-0.429040394460883
47,112,1,-0.277273224350873
51,117,1,-0.0531687181717747
32,102,1,-1.08748544257879
41,114,1,-0.376874041048079
25,119,1,-1.60555091512282
32,105,1,-1.16465714400741
66,102,1,0.75553162488615
42,80,1,0.3235419705
57,111,1,0.37210148214441
42,92,1,0.372280970941196
30,97,1,-0.741110374565013
61,95,1,1.18631052391986
29,103,1,-0.7264287750961
