y,n,X1,X2
76,98,1,0.326332769203281
90,105,1,0.682656159950005
51,95,1,-0.261342840516229
85,115,1,0.220087371905585
53,98,1,-0.272013293572925
66,109,1,-0.467330977134025
22,74,1,-1.57897596553009
85,109,1,0.619300557790197
102,120,1,0.81244672599022
27,99,1,-1.88860919983671
98,125,1,0.751622634512587
76,114,1,-0.0857712352074179
93,108,1,0.896690495274328
94,115,1,0.746993513814795
80,89,1,1.16136865910858
73,105,1,0.0204569698647679
102,109,1,1.59687732036617
90,113,1,1.01698238383261
80,106,1,0.490394467652951
47,106,1,-1.14691102153284
96,100,1,1.77466525548829
106,120,1,0.990310339566852
71,98,1,-0.0202025896933598
82,89,1,1.12604491757051
111,122,1,1.19944842897006
71,102,1,0.13201369846173
85,96,1,1.09029480661971
45,76,1,-0.442078106623968
57,93,1,-0.152352668594791
47,100,1,-0.797553753033483
79,99,1,0.683217249928322
78,97,1,0.418287887768443
94,104,1,1.39211813166165
28,92,1,-1.39660919847161
67,80,1,1.08980288265138
50,92,1,-0.900462544354788
60,86,1,-0.261342219238817
89,104,1,0.774974312356508
52,102,1,-0.657141915701106
76,99,1,0.126939802371334
92,104,1,1.156228880935
87,109,1,0.576085346057339
92,101,1,1.25149223635915
80,112,1,0.0607982016734204
46,104,1,-0.941884615075019
76,96,1,0.593609243200271
95,105,1,1.03417161332469
42,104,1,-1.28818736001863
81,90,1,1.62699315365665
62,89,1,-0.181760098182392
64,108,1,-0.850396505861037
20,88,1,-1.98491838659511
47,95,1,-0.708397924611193
86,94,1,1.33563408677004
52,90,1,-0.356823961940984
85,106,1,0.586306514359116
58,94,1,-0.74858351720278
83,103,1,0.819573925236768
61,94,1,0.176120059662953
68,96,1,0.515817695406364
52,108,1,-0.847645364550658
107,117,1,1.72813772540841
111,126,1,1.24347163509034
56,101,1,-0.841826999416637
68,78,1,1.40854723272464
29,87,1,-1.60428655425681
95,99,1,1.49725068662791
84,102,1,0.360917937573665
77,90,1,1.09955961852946
49,87,1,-0.473001360435922
69,116,1,0.00482962775269532
75,105,1,0.586619665415926
81,101,1,0.591670312220734
74,94,1,0.877837380718913
81,89,1,1.08843495597425
99,125,1,0.433409004487992
88,104,1,0.911627200790001
53,103,1,-0.546329720103461
72,86,1,1.15994879520024
56,103,1,-0.345162576916839
47,111,1,-1.20217369985953
100,102,1,2.22775584549971
66,92,1,0.108853304577688
66,109,1,0.0729085009191363
30,110,1,-1.71700271097779
76,96,1,0.971814528589562
65,110,1,-0.426591218664421
49,97,1,-0.706763533865136
24,79,1,-1.24014643571498
77,103,1,-0.117995657390069
97,101,1,2.05447307050416
74,113,1,-0.19753556391541
45,100,1,-0.724303470563381
69,95,1,-0.0886980064509277
76,111,1,-0.105681054113101
96,99,1,3.02290998976684
74,112,1,-0.111120463004217
73,89,1,0.443915452741314
87,98,1,1.41076918150704
82,100,1,0.480275226502858
