y,n,X1,X2
89,93,1,1.09273190033525
12,124,1,-1.42323350541509
106,115,1,0.648228378002215
59,110,1,-0.10777594198814
11,90,1,-1.53055562899379
76,96,1,0.141206612545077
19,112,1,-1.5266384225082
88,112,1,0.283010412735897
40,101,1,-0.639493596260589
97,110,1,0.644741997526641
104,105,1,1.62481479046771
40,115,1,-0.741547353851505
48,103,1,-0.707050324063917
21,83,1,-1.2343122845309
87,95,1,0.814807019408149
74,125,1,-0.242233135310584
106,107,1,2.23477996247104
40,93,1,-0.550290103427045
73,115,1,-0.229065813380068
43,89,1,-0.534069029029691
100,107,1,0.820446679475159
76,89,1,0.665184473246707
78,112,1,-0.0782319308441502
52,95,1,-0.275740385687698
28,113,1,-1.04090704590365
52,91,1,-0.501432682404212
17,76,1,-1.17421567102727
76,89,1,0.447602470011946
95,115,1,0.340766197175819
113,123,1,1.0209477054539
100,100,1,2.09270359484585
4,101,1,-2.37074743596617
80,94,1,0.612737956280962
57,104,1,-0.36122921613663
24,98,1,-1.24462535847237
59,96,1,-0.19141343398761
46,83,1,-0.502588194605524
43,113,1,-0.697495626636399
59,106,1,-0.449018274491178
56,90,1,-0.139431961140862
46,97,1,-0.577544858687214
112,117,1,1.11210783649525
85,89,1,1.21650873768222
12,99,1,-1.40180064325299
71,103,1,-0.112989247415524
47,78,1,-0.538745833934181
67,115,1,-0.354734405970257
75,79,1,0.908573071069627
5,94,1,-2.025765945685
83,103,1,0.255600387713704
105,109,1,0.964141615883287
106,118,1,0.395810561213486
86,92,1,0.583993239439092
25,104,1,-0.984423726868938
9,83,1,-1.45826527046272
84,109,1,0.0566789667937247
94,103,1,0.598368858609372
28,90,1,-0.837807988581446
79,101,1,0.237068862535143
12,94,1,-1.70001474891109
85,114,1,0.0530897668161791
95,101,1,1.06100455298475
73,108,1,-0.0872624928602484
50,129,1,-0.728505494700323
31,98,1,-1.07164571247713
87,88,1,1.84643753656391
84,95,1,0.591537062146562
66,96,1,-0.257332972566684
95,103,1,0.569571523571472
97,101,1,1.38534364730826
103,113,1,0.729495971294604
103,109,1,1.03007834337331
61,111,1,-0.254421656138523
78,99,1,0.274883890977336
87,93,1,1.46631813461044
71,76,1,1.0564586196681
104,108,1,1.76556422867011
82,83,1,1.51348066895261
90,110,1,0.306890414388145
105,116,1,0.747521684901143
11,88,1,-1.4904861292624
108,110,1,1.69002941474989
82,96,1,0.45294205331991
21,98,1,-1.13596790111706
20,107,1,-1.512144227728
98,107,1,0.961650207828448
52,97,1,-0.243487776756625
83,96,1,0.574925199160335
65,79,1,0.0773152705661331
28,82,1,-0.856481827089897
98,98,1,1.74678917280273
50,94,1,-0.383508696998744
63,87,1,-0.154103814032902
57,100,1,-0.357734071491359
85,94,1,0.945502640049865
95,95,1,1.83256707649487
66,94,1,-0.105635597958985
38,97,1,-0.660593665009301
60,110,1,-0.292234354401128
27,83,1,-0.773800872644248
