y,n,X1,X2
39,93,1,-0.404105203755641
46,101,1,0.49657601158371
50,107,1,0.169238515075802
54,99,1,-0.708605399009593
46,100,1,-0.616965186548787
70,108,1,-0.933828598723759
51,94,1,-0.500071448565645
50,110,1,0.587227381224931
46,113,1,0.0670565051315131
56,97,1,-1.23823424932827
20,95,1,2.34816639038045
41,88,1,0.106271592484232
38,87,1,0.820802031154664
47,100,1,0.150411869727959
49,92,1,-1.11351060706664
47,122,1,-0.425497808522087
41,111,1,0.545550130034326
36,97,1,0.39214106905048
66,109,1,-2.00302689382584
44,92,1,-0.346474524475918
47,95,1,-0.758993920139731
38,81,1,0.51673946256978
25,95,1,1.69022578924395
57,109,1,-0.374823020909524
67,107,1,-1.17578267624864
49,81,1,-1.3597399099319
26,87,1,1.13656454094662
56,98,1,0.315131196097492
37,100,1,0.273223637758496
35,91,1,0.608629032415935
69,95,1,-1.76019011237215
55,104,1,0.246384068108512
33,95,1,0.96586475867854
22,94,1,1.17042788373466
30,101,1,2.0415932919753
40,96,1,-0.317581911643066
49,83,1,-1.60710244246934
57,86,1,-1.79320849926035
49,109,1,0.159585374565846
52,108,1,-0.477999774576684
47,97,1,0.0109511117970198
59,93,1,-1.97707764052911
43,92,1,-0.140070255922054
46,102,1,0.420910235873091
52,90,1,-1.22800453610035
54,97,1,-1.13564107742156
49,120,1,0.789287087966879
36,86,1,-0.120888472428839
48,89,1,-0.814700784436701
39,110,1,0.737860521113699
52,100,1,-1.4354282827798
41,105,1,1.77837633968886
53,109,1,-0.0347054549000003
37,112,1,1.20167053993237
52,102,1,-0.215734450652095
46,85,1,-0.725562311284073
21,82,1,2.0470996287782
49,96,1,0.179611829512723
63,102,1,-1.11761593000394
62,106,1,-0.313247997422788
17,87,1,1.60600875288005
23,94,1,2.20435058790647
32,82,1,0.0914857757025129
38,85,1,0.581544390148403
39,108,1,1.41871912737114
59,110,1,-1.13127068828113
54,98,1,-1.38189978876106
61,111,1,-0.396757796292138
26,98,1,1.81472623878087
40,96,1,0.6694873276452
56,113,1,-0.368213632222789
49,88,1,-0.880991094658934
41,84,1,0.260620863703746
47,95,1,-0.695751397112483
54,117,1,0.584470088573467
45,103,1,1.0135361230375
35,88,1,0.167591047957032
59,90,1,-1.86419046888524
60,96,1,-0.904121302140938
50,104,1,0.356352817542008
42,99,1,-0.266828874945255
45,101,1,0.832845695554684
31,95,1,0.422878979436927
37,77,1,-0.699262266348138
48,115,1,-0.250553085081592
30,110,1,1.53580051201462
34,98,1,1.43362300330018
70,98,1,-2.16470029841515
47,111,1,0.105756588479247
62,122,1,-0.731461623419112
49,95,1,-0.499372785094772
35,97,1,0.644900021112123
47,95,1,-0.306085667212559
52,117,1,0.281827584853417
45,109,1,0.533227967310022
37,90,1,0.523718471948568
43,97,1,-0.338760501180642
46,79,1,0.132622932133581
72,104,1,-1.96075520731917
65,88,1,-1.33403229143531
