y,n,X1,X2
83,105,1,-0.768773886734797
16,92,1,0.402697748453808
2,100,1,1.11067170322037
17,103,1,0.347525500038504
72,89,1,-1.05479576131756
14,101,1,0.636817418980036
16,83,1,0.412022420185182
29,98,1,-0.016102746531036
10,103,1,1.03056976116781
96,104,1,-1.25605002052883
63,98,1,-0.479568089295494
1,117,1,2.13482811784163
41,105,1,0.000470766732912496
38,112,1,0.0536362785755062
51,106,1,-0.136204552207598
29,116,1,0.461594710230637
26,106,1,0.425510581419446
63,88,1,-0.836761830091949
19,103,1,0.220584796084721
27,117,1,0.155406031800608
43,106,1,-0.23540372678735
13,103,1,0.864906275155403
46,92,1,-0.530400124582275
76,101,1,-1.00267990911279
50,110,1,-0.30333033090801
75,118,1,-0.504440001394506
52,90,1,-0.437866045477509
71,102,1,-0.628080977721074
10,97,1,0.82778641496859
25,101,1,0.105890062813963
99,113,1,-1.30706030131025
0,93,1,3.06946666954287
72,96,1,-0.736537359035385
102,110,1,-1.59941505249865
27,94,1,0.176030616867967
15,119,1,0.720364060165932
66,103,1,-0.5883647548998
39,117,1,0.0310151337350065
55,102,1,-0.311942891435637
81,87,1,-1.44600265098181
14,99,1,0.457917963912855
76,126,1,-0.418227872868404
14,107,1,0.643872152718615
76,94,1,-1.08445869021288
32,70,1,-0.272481016852341
48,120,1,-0.215185444954279
4,100,1,0.979710092062465
78,102,1,-0.893323148406422
16,106,1,0.597659694629019
25,92,1,0.205582128540917
66,77,1,-1.08825460020948
25,114,1,0.313105911025478
92,98,1,-1.6991248132877
2,100,1,1.31220916806664
88,123,1,-0.632000776817713
20,96,1,0.483138788619327
81,101,1,-0.964111068365305
75,118,1,-0.570448744126309
62,100,1,-0.715480034615953
73,96,1,-0.781488821991525
101,106,1,-1.86683604015738
74,106,1,-0.66861476684993
22,106,1,0.373871834836394
86,91,1,-1.41537563115536
86,92,1,-1.86835158714765
11,100,1,0.622095633173499
10,94,1,0.66635140007067
55,89,1,-0.439300447784043
27,98,1,0.14583730103582
88,90,1,-1.92207322800224
88,102,1,-1.04192251372194
76,97,1,-0.874943410263476
12,92,1,0.418645193476791
13,109,1,0.637564306609942
65,99,1,-0.761552752612488
79,98,1,-0.941702287533938
84,109,1,-1.06182302763763
24,99,1,0.429073330761889
3,97,1,1.55757239970567
0,111,1,2.47027695942073
61,91,1,-0.648458178352253
2,95,1,1.61418342569838
40,89,1,-0.237270932338484
61,92,1,-0.738689204598575
4,107,1,0.877775253775418
9,108,1,1.00656751801108
50,105,1,-0.340650017857153
37,105,1,-0.137147573663348
17,89,1,0.421916837623313
8,104,1,1.11992218896984
94,118,1,-1.01215207408048
102,118,1,-1.05536297154952
7,103,1,1.09890673520682
8,90,1,0.992170513348192
76,100,1,-0.807755379963621
3,93,1,1.48415576322726
74,114,1,-0.614541369689903
25,92,1,0.179607646368032
71,91,1,-0.790099296226103
27,100,1,0.197514329192572
