y,n,X1,X2
63,99,1,0.251846905732876
67,108,1,0.297113027864314
55,86,1,0.325458312513452
53,109,1,0.892647241621956
69,101,1,0.376021698293932
66,108,1,0.314283667890038
53,104,1,0.96029451720387
71,97,1,-0.494247095765414
51,105,1,0.579014141686943
62,95,1,0.18776997028287
49,93,1,0.873676649439671
103,110,1,-2.3601613618319
87,115,1,-0.893688170026976
81,102,1,-0.81699803658365
65,97,1,0.421572871119746
79,94,1,-0.982261342967764
61,102,1,0.512249132715861
74,99,1,-0.848918871070474
43,81,1,0.115025431476877
55,96,1,0.607685612194639
77,95,1,-1.07163445166616
53,107,1,0.78196799696918
80,99,1,-0.758418468767704
70,91,1,-0.794677385697058
74,94,1,-0.686886347631065
69,101,1,0.140646777420745
63,101,1,0.0146329051279737
48,92,1,0.713549180733642
53,100,1,0.67049298837141
71,99,1,0.475072552666804
70,92,1,-0.438136617189894
91,101,1,-1.16532697677302
68,102,1,-0.0258315375739874
81,109,1,-0.769491434254947
74,102,1,-1.18990677401683
58,103,1,0.78929106018703
61,104,1,0.207578194072702
82,116,1,-0.34488950644845
56,100,1,0.219261658616468
104,118,1,-1.57439559819063
65,97,1,-0.38384682164271
60,103,1,-0.0991740752949488
69,109,1,0.00301748360254703
46,95,1,0.889278623381782
78,102,1,-1.02711716250529
32,105,1,1.31170233404054
53,113,1,0.956096585570893
78,102,1,-0.526511761865058
87,105,1,-1.12701210090053
65,109,1,0.266710579595222
89,108,1,-0.73525131652433
51,112,1,0.836001781293856
59,114,1,0.61891785693964
67,84,1,-0.873163541780214
40,96,1,0.844160270874789
57,104,1,0.629384852701209
64,110,1,0.436054784030102
10,113,1,4.45745043531611
48,103,1,1.16183565369611
82,92,1,-1.57925763315356
76,115,1,0.00333226650975685
81,114,1,-0.544764117776728
48,105,1,1.2582870148296
44,95,1,1.03232011692254
66,91,1,-0.878739153346951
77,92,1,-0.531905001039261
70,128,1,0.497481282306471
49,100,1,0.799043219554038
46,107,1,1.67411893963317
47,92,1,0.422451642285251
62,99,1,0.31738182856821
91,105,1,-1.56414098379242
32,101,1,1.76496171135337
84,88,1,-2.67657730796912
18,82,1,2.3071437265403
48,96,1,1.45352428512522
71,92,1,-0.473722716711076
61,101,1,0.543274206890019
55,89,1,0.108056615761699
43,85,1,0.269478781777619
92,120,1,-0.576028145151417
55,103,1,0.297160514513999
40,97,1,1.63299132674718
51,90,1,0.75810239012001
92,109,1,-1.07180679918621
63,77,1,-0.587607387538061
69,87,1,-1.36629871109617
79,100,1,-0.82526259159756
65,92,1,-0.67291110318724
46,88,1,0.634329116107115
23,93,1,2.0524469483451
82,107,1,-0.809313531256089
63,78,1,-0.801156041284631
37,112,1,1.32569671503048
80,97,1,-1.07489958465229
45,95,1,0.91880889457865
84,107,1,-0.879739599136351
90,99,1,-1.66141749544309
59,78,1,-0.751556850224818
25,97,1,1.90778884392097
