y,n,X1,X2
100,102,1,-1.15936097248828
90,102,1,-0.470832988686991
38,106,1,0.662816163933709
39,74,1,0.377125862779173
34,108,1,0.887461655184569
38,89,1,0.427860719735865
92,101,1,-0.437930685461571
10,101,1,1.47739763160505
80,85,1,-0.731146376240172
42,111,1,0.664063711980764
66,101,1,0.278834370746518
30,131,1,1.02592665514403
94,94,1,-1.64905074695216
96,102,1,-0.57111160694337
114,117,1,-1.51538010689722
31,110,1,0.877424966545281
97,104,1,-0.629231785839855
79,110,1,0.127453059347867
5,90,1,1.63085184203301
38,114,1,0.678309891183305
57,93,1,0.210343523129628
87,100,1,-0.341686395866257
66,88,1,0.0873248731100471
11,88,1,1.50044367744573
31,100,1,0.949502403436401
62,94,1,0.0206104773818268
85,112,1,0.0887597840019721
48,104,1,0.605852847577327
54,110,1,0.219668536634454
23,109,1,0.940002660685747
28,97,1,0.967526753538394
100,106,1,-1.20004945006599
22,86,1,0.927865768211628
99,104,1,-0.985790640061997
60,108,1,0.320059642312986
19,100,1,1.28274942091573
2,117,1,2.04225747557557
86,105,1,-0.0127672146033172
60,107,1,0.395790970293063
2,117,1,2.44021636681809
80,106,1,-0.00245792067920993
89,99,1,-0.454922297936909
33,98,1,0.769293303432846
58,95,1,0.261512678196201
65,123,1,0.32011812688994
114,114,1,-1.42744521522886
0,108,1,2.25306597359424
14,89,1,1.36114409719455
92,92,1,-1.80104448840811
78,101,1,-0.117170964847403
17,81,1,1.17339888881193
15,103,1,1.12918783478306
22,91,1,0.735333027728534
84,99,1,-0.368469395708796
1,87,1,2.34549966323298
126,129,1,-0.862188678619518
37,99,1,0.685557940534473
29,93,1,0.802671789031975
93,100,1,-0.685870897896251
101,105,1,-0.915401449329915
62,104,1,0.0803301343171835
98,98,1,-2.78387399016974
8,89,1,1.36820349938184
58,94,1,0.0814971459800696
94,96,1,-1.8518301360185
17,91,1,1.14043598032441
86,90,1,-1.07868587006194
73,108,1,-0.0853053841597237
28,103,1,0.901678585769254
102,111,1,-0.860156213294242
106,108,1,-0.757963656287352
82,103,1,-0.275063284736935
45,104,1,0.703759593161929
29,88,1,0.859380796229991
28,106,1,1.01460444068806
104,107,1,-1.00458027123628
40,115,1,0.793065617358288
4,108,1,1.60671112367357
4,100,1,2.03578141417511
52,95,1,0.199577094676173
100,113,1,-0.414083719442702
118,119,1,-1.23324289971831
70,100,1,0.0894174318618668
38,103,1,0.605747560086887
59,102,1,0.140578740825888
77,89,1,-0.51928764923769
92,93,1,-1.13626017339312
26,101,1,1.19640408057893
25,107,1,1.10996185228136
42,85,1,0.382451874619958
99,101,1,-1.47873434075684
103,115,1,-0.622917591146937
96,98,1,-1.51359315643737
82,95,1,-0.417478676332184
102,104,1,-1.35477376421136
27,99,1,0.924732905336156
8,89,1,1.65456214643205
87,103,1,-0.368084329001169
73,94,1,-0.292947937498175
4,122,1,2.06755188185288
