y,n,X1,X2
69,97,1,0.133838798334252
35,69,1,-1.8822457697434
82,93,1,1.21562711742766
77,90,1,0.325038814941417
77,92,1,-0.25011446226153
90,101,1,0.978436067242937
56,102,1,-1.73633041383613
83,102,1,-0.0406100998761483
87,117,1,-0.781823279129101
90,121,1,-0.479806427722266
88,97,1,0.959653548327429
92,113,1,-0.00910113819847215
76,96,1,0.371287550145166
62,92,1,-1.07163530123899
87,112,1,0.0839797690416486
91,99,1,1.0483225673562
83,98,1,-0.0520021897146396
85,100,1,0.177958945509198
83,86,1,2.68245025983538
92,107,1,0.824354622569598
48,99,1,-2.10943872712487
95,106,1,0.949094597338653
56,83,1,-0.855501167795982
84,108,1,0.0697906469743739
59,89,1,-0.945985128267417
89,101,1,0.87694569947827
85,92,1,0.575429813332088
83,98,1,1.84743376094014
62,92,1,-0.290809176808533
78,102,1,-0.268438146545701
89,100,1,1.19992238347147
63,88,1,-0.235404016926288
102,113,1,1.54704143354893
69,94,1,-0.285630285763584
81,103,1,-0.250931667906608
85,114,1,-1.15873595377803
92,108,1,0.583634623506193
92,113,1,-0.490491098821266
96,105,1,1.2796293818283
108,120,1,1.23345836702653
86,102,1,0.335467214132073
74,87,1,-0.024869028195421
86,102,1,0.400729439080932
93,107,1,0.762331118639341
79,105,1,0.0135358598016601
86,93,1,1.04382533703835
71,98,1,-0.134789614311896
83,102,1,0.22209517408632
74,110,1,-1.32045634677798
53,69,1,0.0151853655813461
94,104,1,0.924089003413685
73,94,1,-0.99716878525841
89,104,1,0.390254873498369
96,115,1,0.271709776622567
86,96,1,0.969788968380305
90,98,1,0.576865387593272
49,76,1,-1.32429027815433
58,90,1,-1.2136782223901
107,113,1,1.4351703420996
82,99,1,0.905313690683502
64,92,1,-0.781180356171209
79,98,1,0.242713261475213
89,110,1,-0.2613014191692
93,113,1,-0.324966692709936
60,101,1,-1.56810501792167
86,93,1,0.507552507770833
83,91,1,1.32697504322708
58,90,1,-0.812596250054346
71,87,1,-0.509234473047974
99,109,1,1.00965393843487
92,104,1,0.749874349829844
90,95,1,1.83791393916224
97,108,1,0.905651466079551
85,103,1,0.590731837555743
82,103,1,-0.164892446064275
70,88,1,0.172555077906029
77,85,1,1.24587078863277
92,99,1,1.29479200006387
93,104,1,0.443470760611969
106,116,1,0.735024097184663
73,101,1,-0.746083430030529
103,106,1,2.65092784582239
105,117,1,0.455399648106327
73,81,1,0.878222079358709
106,110,1,2.34082992595681
90,109,1,-0.0256674614200727
97,110,1,0.325613428191019
93,109,1,0.198218520196481
79,107,1,-0.43994639807046
81,103,1,0.0230414257705311
92,110,1,0.163698323199955
66,82,1,-0.260274999126053
98,109,1,1.85904888860993
74,96,1,0.0369639740936071
74,88,1,0.425877824792628
110,118,1,1.38861434902259
66,89,1,-0.663152879066428
74,97,1,-0.59040940043627
67,96,1,-0.485901057168026
69,85,1,0.342264970547171
