y,n,X1,X2
70,92,1,1.08617194485694
79,108,1,1.69527893602166
75,105,1,2.02545901810534
78,86,1,-0.982150910645055
78,102,1,0.515858547512556
84,105,1,0.145539508390132
79,93,1,0.254962546773392
76,90,1,0.810521717741887
63,83,1,-0.117222803828418
74,105,1,2.0370524054263
86,97,1,-0.838859740197131
89,102,1,-2.23019446284161
56,70,1,-0.176728338192536
100,110,1,-1.6667503953278
86,103,1,0.472472991619141
81,97,1,-0.8321574646491
70,101,1,1.18515963370834
85,100,1,-0.42256703062292
57,80,1,1.52635584594616
78,97,1,0.241539210988959
66,101,1,2.00928965850021
76,93,1,0.63138155057248
70,96,1,1.83842831420793
76,98,1,0.249805408651879
76,98,1,-0.336338858773736
85,96,1,-0.427733541983438
104,123,1,-0.494132407587931
91,125,1,0.828201551971135
108,128,1,0.223120251863662
70,85,1,0.405280392882999
85,97,1,-0.141947639241829
74,97,1,0.720563554694916
57,81,1,0.419776459459181
81,95,1,-1.11020007019517
77,91,1,-1.244125388761
82,97,1,0.334557420495777
80,101,1,0.330814908102926
80,98,1,0.493681610209141
88,110,1,0.0724464332868228
89,102,1,-1.40178815923417
70,84,1,-0.145297743757519
75,100,1,0.531096409660672
71,96,1,0.327574817868191
85,101,1,-0.922981908731754
72,109,1,1.02824320537543
94,112,1,-0.745345609671704
67,88,1,0.569707089303402
76,97,1,0.605833401386195
75,100,1,2.00725313663866
88,100,1,0.274346399797727
95,102,1,-1.41655330294594
81,106,1,0.277467893680817
75,94,1,0.275826810252191
78,97,1,-0.766764165079277
72,113,1,1.87809387052621
92,109,1,-0.609701078383558
79,106,1,1.10975974436295
89,101,1,-1.28214183265916
94,115,1,-0.261519520746632
86,98,1,-0.955736932717738
94,107,1,-0.262644864062027
91,113,1,-0.0727009424350557
67,78,1,-1.3809400836665
69,107,1,0.693052392036705
90,110,1,-0.746036654118481
78,100,1,0.0361475852291576
86,109,1,0.536386398960624
73,103,1,0.833819185179134
92,102,1,-1.16843280362723
91,107,1,-0.324117560149122
78,100,1,1.04402544665702
67,97,1,1.35709030551953
96,111,1,-0.414586236162052
85,102,1,0.510097590988685
107,118,1,-1.10629375438777
90,110,1,0.0595015142892763
70,82,1,-0.280502948847942
87,108,1,0.980005428299655
73,92,1,0.249759097700988
89,103,1,-1.37388296533413
81,91,1,-0.274581613840218
90,107,1,-0.333525914768097
86,113,1,0.471591588879407
78,94,1,-0.63085805592594
74,88,1,1.06038037504857
87,106,1,-0.451201704853299
66,85,1,-0.501309446947089
103,116,1,-1.19866083226698
70,84,1,-0.0716772222216659
71,87,1,-0.525465602391696
81,99,1,-0.276137450717937
84,91,1,-1.64322126809913
67,94,1,1.23133597507149
65,91,1,-0.112355691735613
96,120,1,-0.667598101440072
65,104,1,2.22016392033712
88,106,1,-0.603345861390717
66,92,1,0.931182430552219
90,102,1,-0.481554928104537
84,104,1,0.410346479560184
