y,n,X1,X2
44,115,1,-0.209242782171791
27,84,1,0.000979819546717976
39,94,1,-0.799309979470681
42,103,1,-0.546259107630302
48,108,1,-2.37091606824843
32,108,1,0.419635573041618
38,107,1,1.1217149853866
26,121,1,1.60272345799236
31,100,1,-0.81877620229392
37,119,1,1.306111860416
28,93,1,-0.0221625520489585
47,126,1,-0.976968450974558
39,85,1,-1.46344304371215
43,104,1,-0.62802734034089
27,104,1,1.11202520846898
34,91,1,-0.99522424496264
32,113,1,1.30863955730743
40,89,1,-1.64079003834859
30,94,1,0.464638111108204
31,94,1,0.0420123982906702
24,110,1,-0.869350319080788
38,94,1,-0.466986775005379
37,99,1,0.110479177991277
28,101,1,0.973492479044014
38,97,1,-0.0952849292283598
31,118,1,0.369138170573523
41,99,1,-1.95554481581736
26,102,1,2.08903506503783
44,91,1,-1.44031667775079
42,103,1,-0.522170958504267
32,86,1,-1.20779110216582
35,102,1,0.517469138989666
26,108,1,2.26791746086659
30,85,1,0.89226218560866
34,103,1,-1.27808756266116
34,93,1,0.113798343729825
36,112,1,0.474306127882313
33,94,1,0.598820223641513
19,98,1,0.718791619669522
35,113,1,0.0616906982168379
41,128,1,0.273989975381172
28,93,1,0.476906484560714
42,107,1,-0.504675429810286
33,98,1,0.161688982082573
38,105,1,-0.153816357635868
41,91,1,-0.876902796178054
41,102,1,-0.368419710928479
23,108,1,1.74482215479811
24,82,1,0.56124498974153
37,122,1,1.44489039869443
24,105,1,1.19455284698653
31,96,1,-0.205749803400324
27,98,1,1.06432950246951
46,100,1,-1.00485640502534
22,78,1,1.55963520005567
42,99,1,-1.90245637821292
30,95,1,1.78750050839545
35,86,1,-1.47208569261187
37,92,1,-0.150771164769375
24,91,1,0.391177229299098
32,121,1,1.16424043704805
41,101,1,0.251223583542332
33,115,1,0.409289071050273
32,106,1,0.574287107012419
32,96,1,0.21725641153659
36,107,1,-0.855687906716691
39,103,1,-0.677582662237126
30,99,1,-0.408715832084399
34,102,1,0.313115679579167
26,91,1,0.396791378956208
34,84,1,-0.298658037272611
26,98,1,1.05093461477292
25,90,1,1.34314592460278
35,101,1,-0.755453457155866
26,101,1,1.46344079004579
42,100,1,-0.801425294667617
39,115,1,0.968688025839595
31,110,1,-0.964313157424552
46,108,1,-0.932999603992441
26,79,1,1.15397811479901
26,87,1,0.753016362104717
21,96,1,1.79807115600856
48,108,1,-0.890653568821204
30,112,1,1.1459880865352
46,107,1,-0.680369232206088
38,108,1,-0.40530290652441
28,95,1,0.660739137229769
35,95,1,-0.531012411210484
32,87,1,0.834180638050205
29,98,1,0.434779978260858
32,108,1,-0.575544208213432
38,94,1,-1.09218628270782
36,100,1,-0.69613791602572
32,100,1,0.0925039763768754
36,98,1,-1.53011157259397
28,91,1,0.650337155293116
27,84,1,-0.312337897162824
21,79,1,1.45303861046047
38,111,1,0.172202827657038
28,96,1,0.922002036347121
