y,n,X1,X2
63,93,1,1.37175308621816
55,96,1,0.02172590463656
33,86,1,-0.927874593843265
49,98,1,-0.0238826524646436
64,83,1,1.73842096307236
26,101,1,-1.27146770998184
42,101,1,-0.18126995284852
10,89,1,-2.91580274232404
61,98,1,1.16271938933162
50,112,1,0.205330700920383
56,85,1,0.959907694532662
63,100,1,0.336236785053882
20,108,1,-1.55736195929351
67,107,1,0.686824887336217
68,101,1,0.980964160628336
70,105,1,0.949781870800859
77,112,1,1.14494331335632
52,93,1,1.28106280768907
59,98,1,0.918750541995171
63,95,1,1.05587794225375
59,104,1,0.979172330389419
31,96,1,-1.53154697930401
58,91,1,0.607104505169809
50,88,1,0.348514866146608
56,104,1,0.10644090656546
43,103,1,-0.444114531040168
21,105,1,-2.15669301343587
35,98,1,-0.0359377669851432
33,98,1,-0.583460746361309
31,104,1,-0.931905168204926
80,114,1,1.26261245299345
28,100,1,-0.676902291818463
48,107,1,-0.332000342947228
68,97,1,1.5997367089464
47,98,1,0.236511902288886
45,87,1,-0.0165562356269115
45,103,1,0.205285829454481
36,118,1,-0.879838249233312
60,113,1,0.8436242615605
19,116,1,-2.58814383923695
24,87,1,-1.14309459638374
89,110,1,2.2337347896517
26,94,1,-1.68985549198152
33,107,1,-0.997414632635239
81,107,1,1.73838024513398
25,94,1,-1.07245157890179
29,101,1,-1.86536528166869
54,98,1,0.7248997521569
40,91,1,0.032166726680386
67,92,1,1.53229645481774
74,90,1,1.36349780426093
70,98,1,0.901396853757855
31,67,1,0.297033234115214
52,92,1,0.176457099047922
47,87,1,0.18762395633713
27,113,1,-1.41588811294323
53,111,1,-0.370424798865007
47,100,1,0.418277939640101
22,93,1,-0.788439665428173
42,103,1,-0.638092657813409
30,100,1,-1.07182598983363
31,85,1,-0.830252557537671
42,84,1,-0.0873637977550382
23,114,1,-2.0900899890378
63,91,1,0.857097968814807
43,106,1,-0.679623667413513
64,93,1,1.11589529445928
105,118,1,2.97772106553581
106,122,1,2.2060016821587
53,120,1,0.268651735788143
37,104,1,-0.333262497277089
50,89,1,0.199260195293083
24,91,1,-1.29086578184666
29,85,1,-0.814123935843646
44,97,1,-0.767912515264619
24,110,1,-1.59782714421745
26,100,1,-0.841413552421966
62,108,1,0.874031933482613
70,96,1,1.44857247988739
61,105,1,0.671897171556759
43,101,1,-0.141893089971216
63,110,1,0.479478900900283
34,99,1,-0.450632343725296
52,114,1,-0.377898543579143
18,79,1,-1.51556793691531
50,91,1,0.0430170674656679
37,85,1,-0.428266847526514
30,85,1,-0.733323965858538
33,104,1,-0.86713449917501
33,106,1,-1.0499887924621
60,100,1,0.518181462782629
38,109,1,-0.722197087208577
47,96,1,-0.1294874374911
27,108,1,-1.20801878480693
77,107,1,1.64620888239155
64,89,1,1.02429700887525
38,97,1,-0.146871739676552
40,85,1,0.313430524470676
32,83,1,-0.517044214564953
70,109,1,0.960609486113126
