y,n,X1,X2
61,104,1,0.272133170500263
49,105,1,-0.725529493046853
42,110,1,-1.30187795149046
68,95,1,1.83499220370692
55,109,1,-0.146543240939911
51,111,1,-1.11488852886632
43,100,1,-0.38202692718296
34,88,1,-0.850644786195199
51,104,1,-0.284168985067576
76,112,1,1.09210506046568
47,89,1,0.346622424015916
63,106,1,0.0639189688325743
70,99,1,0.80053525095567
58,95,1,0.120989469805148
59,102,1,0.275619322927707
56,93,1,1.40166532071821
68,106,1,0.621866991539517
53,109,1,-0.080196578569187
47,87,1,1.01646932803609
44,96,1,-1.0288433495688
39,93,1,-1.25436110660666
43,94,1,0.220315253550783
50,98,1,0.069653230176309
74,103,1,1.32365470488775
74,107,1,1.64339256743552
65,109,1,0.169591700897261
67,108,1,0.618891861991473
59,89,1,0.929863587069647
62,89,1,1.38347127544732
70,103,1,1.45532294817763
51,95,1,0.258031462982957
49,106,1,-0.749476273380993
43,78,1,0.521172034224946
56,96,1,0.485534071894928
45,103,1,-0.06281046781063
68,97,1,0.451638527677792
38,113,1,-0.907499849149195
46,102,1,-0.537290306397742
43,90,1,-0.263430087320635
71,113,1,0.708238739243277
55,96,1,0.870245649476526
62,108,1,-0.481637394683326
39,86,1,-0.0073270520337801
77,125,1,0.277730571212563
72,114,1,0.341135738542108
58,94,1,0.74078959996794
63,87,1,1.69547269060158
29,78,1,-0.815363042782335
94,120,1,2.07828292764663
67,97,1,0.617824632607498
30,84,1,-0.726155116127302
65,103,1,0.912693040195518
65,111,1,0.274470619050701
38,106,1,-1.0562811476646
57,90,1,0.439296997183996
65,105,1,1.33863223469047
45,92,1,-0.405952147909509
59,100,1,0.235443333173387
45,106,1,-0.902135950867922
67,94,1,1.16466403422003
43,96,1,-0.117959873143818
38,95,1,-1.20295484370489
64,102,1,0.656690065686006
70,112,1,0.376150135639947
59,101,1,-0.13681987958134
47,84,1,0.375413571114321
89,115,1,1.60987429699459
37,96,1,-0.460201593200637
66,105,1,0.159986764790184
43,104,1,-0.651954374752078
83,116,1,1.30893292469657
20,89,1,-3.20922456109948
61,98,1,0.979045381120683
61,104,1,0.562501413773072
53,97,1,0.654554495166867
59,94,1,0.665326032456513
38,82,1,-0.779503851731006
43,93,1,-0.518680481972475
58,88,1,0.938001453460526
27,93,1,-1.84988786222993
32,91,1,-1.61004802577712
39,106,1,-1.14744766318844
55,100,1,0.685649735096368
50,106,1,-0.13402760266342
62,116,1,-0.272146366610989
51,96,1,-0.530823389306561
52,95,1,0.155928013172033
39,101,1,-1.08291737444758
34,97,1,-0.856739011184949
49,100,1,-0.283667950204338
35,91,1,-1.00548044585449
63,105,1,0.840012882513655
43,90,1,-0.641172493842884
61,116,1,-0.5137572864495
57,98,1,0.262201633325965
52,80,1,0.947209581079229
67,108,1,0.865480957540893
28,87,1,-1.90264616671601
62,112,1,0.302741694861385
53,107,1,-0.26474863826992
