y,n,X1,X2
64,100,1,-0.842348894088157
66,105,1,-0.270722130605375
34,94,1,0.764964595231109
44,105,1,1.25874816714948
61,98,1,-0.539441901087699
35,97,1,0.829166313764731
24,103,1,2.18321162939939
54,96,1,0.371279802139174
51,93,1,-0.434596501481187
34,91,1,0.890949502796693
73,102,1,-0.136798797779939
73,95,1,-0.997738395129575
69,101,1,-0.696906138413414
56,80,1,-0.591644562875468
84,118,1,-0.701611796992001
22,100,1,2.21272720203698
33,97,1,1.54860479826929
64,100,1,-0.351648559150121
27,105,1,1.8285516258697
43,98,1,0.907304666531693
63,88,1,-1.02060516198149
49,97,1,-0.145268507434483
64,83,1,-1.54386922644876
58,100,1,0.202628762257709
61,106,1,-0.154277785697768
58,108,1,-0.0100456131128239
60,95,1,-0.62577457248625
28,111,1,2.22904521792548
55,89,1,-0.309873505082842
57,118,1,0.283283589173246
26,86,1,1.30256551930622
64,92,1,-0.361951173812235
51,93,1,-0.379096032963525
37,95,1,1.16437461480506
58,81,1,-0.966509525789605
46,123,1,1.21108154880601
33,110,1,1.56600295675873
59,90,1,0.0160158797166216
59,80,1,-1.1598855531953
42,100,1,1.01416332813977
42,116,1,1.09877366819699
67,100,1,-0.142678447292446
59,88,1,-0.293980036030766
48,102,1,0.758498011145844
50,95,1,0.78631602696332
36,81,1,0.389147893496776
55,88,1,-0.60358704889589
61,102,1,0.0549015163182381
60,86,1,-0.572518465967817
74,106,1,-0.629801405393534
56,90,1,0.0125966962579317
38,86,1,0.795874331309274
61,98,1,-0.577481503020061
64,87,1,-0.871250721174411
63,88,1,-1.12156483992009
44,82,1,-0.270045328359814
60,106,1,0.000621183794669357
62,115,1,0.482911728405821
42,104,1,0.767671004527405
49,105,1,0.531279799399951
60,106,1,0.0379730015003455
51,85,1,0.270782694149553
69,108,1,-0.799255764971899
57,115,1,0.432710744284133
62,117,1,-0.0608714003780191
44,100,1,1.11918529268141
38,90,1,0.390896454550476
78,103,1,-0.994505696144672
20,109,1,2.31023673741689
66,95,1,-0.667035111625355
74,102,1,-0.54605735107974
49,94,1,0.496988342089317
30,100,1,1.92014407481988
53,93,1,0.142555186086821
63,91,1,-0.10062857094444
82,90,1,-2.74988587015113
52,99,1,0.781207486847219
80,98,1,-1.38987110747903
43,99,1,1.10602798924928
39,94,1,0.97341658270496
46,94,1,0.0746559984936464
56,89,1,-0.710068685523392
70,103,1,-0.579127340980487
66,91,1,-0.308547153950207
23,96,1,2.25745646552423
51,105,1,0.404102792485287
63,100,1,-0.316602990530265
73,101,1,-0.675304443070734
33,86,1,1.34384374879578
71,109,1,-0.507500098667678
68,94,1,-1.42785306151001
66,119,1,0.267471482686292
52,108,1,0.410631379321722
54,96,1,-0.0805539191460681
72,92,1,-1.07914875724666
67,109,1,0.00218254832160441
46,104,1,1.32525144340969
74,90,1,-1.51851990934347
55,95,1,-0.193213653882433
28,80,1,1.59514172696786
