y,n,X1,X2
54,134,1,-1.68367510027189
45,99,1,-0.170684894707863
35,98,1,-0.341335311469661
29,97,1,0.398658396222306
40,87,1,-0.161104759063904
42,122,1,0.0878515519091355
26,101,1,0.0326907495457396
35,93,1,-0.13574407172738
26,90,1,-0.729819263888606
36,107,1,0.93869934747778
30,93,1,0.305931025122201
31,104,1,0.22306373918474
31,108,1,0.143682998828439
36,101,1,0.068620643492628
38,109,1,0.269893243506519
20,101,1,0.8438598235465
32,112,1,0.363432931023113
43,87,1,-0.143383035364942
44,103,1,-0.674730716826801
26,108,1,0.950625502311092
35,112,1,0.54878450223318
35,98,1,-0.563758890068469
38,93,1,-0.687650310470508
35,100,1,-0.785764163097376
46,110,1,-0.650496602736566
20,112,1,1.23102487200106
32,107,1,0.0412780802833853
40,104,1,-1.27155970296718
27,89,1,0.34534233298339
26,87,1,0.241666944550875
32,102,1,0.245509050663634
30,94,1,-0.15928969889012
29,102,1,1.0778182200059
40,102,1,-0.380049691860254
18,118,1,2.3333662761523
31,107,1,0.240609799371087
15,111,1,1.82852552391584
23,90,1,1.12907354245608
16,101,1,2.26179350240999
34,103,1,-0.0545600057173325
24,92,1,0.699777127993925
25,98,1,1.56460944296148
19,97,1,2.34014075959729
28,104,1,1.08196091610925
38,93,1,-0.886698699355498
30,100,1,-0.230554088893213
40,108,1,0.705514335457409
47,95,1,-1.79942039086693
19,103,1,1.89717227991307
38,100,1,-0.69214960580449
30,100,1,0.276497219898292
22,93,1,0.794729130376781
24,119,1,1.10542271614758
30,97,1,-0.24164908685352
28,90,1,0.0291862916877456
23,99,1,0.543257608392088
39,85,1,-1.85563567180494
39,103,1,-0.51453133262007
11,92,1,2.3423971218658
27,91,1,0.187799852234585
31,97,1,0.0700550515249642
40,104,1,-0.980000649439038
28,112,1,1.31289833442281
29,98,1,0.217866307632281
19,91,1,0.138669712605241
40,100,1,-1.52565986611859
23,83,1,0.686444216136428
18,97,1,1.18147760304732
53,113,1,-1.70338596742522
33,101,1,-0.0554384896123948
20,107,1,2.03882528754696
26,98,1,1.28829000966633
37,95,1,-0.13923692669839
27,98,1,-0.419120073747874
36,109,1,-0.558672143654647
36,96,1,-0.840803978550036
16,102,1,2.19943243045437
23,112,1,0.917521074717596
28,106,1,0.725185555842189
36,116,1,0.0899298617445133
32,99,1,-0.81677157879262
35,102,1,-0.908533112183993
29,107,1,-0.334727589976164
42,104,1,-0.515726769015737
40,100,1,-0.41994912674151
22,94,1,0.70342583881115
31,99,1,-0.186643490846497
56,119,1,-1.24529500433367
23,97,1,0.459191970543631
29,90,1,0.0773394914619518
37,91,1,-1.2679495499507
34,106,1,0.424463265196577
33,86,1,-0.980593740289324
34,99,1,-0.285351005734085
29,111,1,-0.0407756856789817
24,84,1,0.22649990942669
26,84,1,0.700982304184074
35,107,1,0.5817010860051
41,94,1,-1.43517867343286
35,99,1,0.0831414699371407
