y,n,X1,X2
26,101,1,-1.01181072555622
43,93,1,-0.0468284292756052
53,99,1,-0.0930309386305159
13,84,1,-2.20553630916557
52,126,1,-0.390814654555036
26,95,1,-1.14962858337961
50,94,1,0.0899391153100787
57,115,1,-0.162360850207704
24,105,1,-0.761563696077552
49,86,1,0.623327917241246
70,94,1,1.39395897779404
92,108,1,2.43717757388665
59,112,1,0.331969262384743
22,100,1,-1.53801731507174
44,91,1,0.145948653068631
78,98,1,1.83945459139577
65,95,1,0.926049537622144
26,96,1,-1.1968895345794
57,104,1,0.421024891598456
39,110,1,-0.441239448567001
67,83,1,1.11394655514855
28,84,1,-0.286218641355048
56,95,1,0.721023128938744
18,107,1,-2.24239018556117
27,113,1,-1.46994665573517
20,90,1,-1.16465057037264
51,94,1,0.287403667462777
60,98,1,0.418310632316064
32,81,1,-0.565314773158319
38,97,1,-0.307296336824836
77,97,1,1.63881584089538
51,90,1,0.151021381482437
55,126,1,-0.1769866339583
73,114,1,0.539025003862071
52,90,1,-0.0397161324222468
45,105,1,0.0983728465279918
75,93,1,1.26368247658463
47,108,1,-0.729803187910375
56,108,1,0.213034578234704
52,100,1,0.0723347250784844
41,76,1,0.107824167906887
24,114,1,-1.32999125196438
79,104,1,0.956391506551365
47,107,1,0.188056656994607
47,85,1,0.0280077585982094
35,93,1,-0.52113637408992
39,87,1,-0.23957928156095
64,91,1,1.15937313596208
50,76,1,0.726780577144823
68,98,1,0.939524585399964
51,101,1,-0.12359569165525
58,111,1,0.208704735272516
20,111,1,-1.59475179476735
42,103,1,-0.251345765627393
28,109,1,-1.38108684348582
10,96,1,-2.22039810351944
42,101,1,-0.136639492803306
38,90,1,-0.289183658039771
34,88,1,-0.213594971980417
42,100,1,-0.412927496987286
29,108,1,-0.954317289116534
61,104,1,0.27090289270478
73,109,1,0.791048955892798
65,103,1,0.766517532744949
49,96,1,0.0777919896925233
48,102,1,-0.20882877416619
62,103,1,0.302746328048303
73,91,1,1.919694882055
37,93,1,-0.57905296559869
76,106,1,1.61005848366192
75,103,1,1.16631751083845
27,80,1,-0.717629458877706
3,96,1,-3.03076988476272
61,98,1,0.94302982551767
35,100,1,-0.902741773881412
72,98,1,0.761826801707908
41,119,1,-0.736139091505485
44,90,1,-0.184791411411283
76,94,1,1.54335934879006
82,105,1,1.77374326002603
35,104,1,-0.379402625523073
33,96,1,-0.629403208356891
50,86,1,0.309272572418282
69,90,1,1.1943370215586
51,107,1,-0.522848275237044
35,105,1,-1.04058750360865
40,89,1,-0.189720882396621
34,100,1,-0.60451536654183
16,95,1,-1.62067496203723
37,88,1,-0.526123296837359
58,119,1,0.0526403221967912
76,105,1,1.1921352658467
30,104,1,-0.691110481444093
48,92,1,0.619416872142456
60,120,1,0.0388112226071388
24,109,1,-1.18948568630284
64,102,1,0.633977025934684
68,110,1,0.544038494095019
54,109,1,-0.334244339027361
51,94,1,0.486508822122805
