y,n,X1,X2
23,110,1,-1.3311603247001
67,106,1,0.645304552552628
50,117,1,-0.190313342010504
53,94,1,0.605349908648457
54,94,1,0.908623875629977
25,90,1,-1.06326141114494
24,105,1,-1.20540427128765
49,89,1,0.230925402330856
50,113,1,0.0427460613931831
21,83,1,-1.87306000844015
45,100,1,-0.111222805129696
51,81,1,1.12591470740974
68,99,1,0.624781298947563
17,78,1,-2.07599436308649
71,94,1,1.68526039977395
26,108,1,-1.13936933893462
50,84,1,0.656296379417055
52,97,1,-0.00104439103338063
71,99,1,1.16739555161384
36,100,1,-0.159714004149129
54,100,1,0.779271470819641
53,97,1,0.694182698524516
21,95,1,-1.80761328523346
63,91,1,1.52093505989297
58,96,1,1.16428788215589
64,103,1,0.940804200049769
41,94,1,5.68810537442539e-05
73,100,1,1.56384174972768
48,85,1,-0.0511728246624054
66,95,1,1.44226991185851
60,108,1,0.908724009849422
23,102,1,-0.89271334812603
20,100,1,-1.58047379939222
43,94,1,0.26852653903011
23,98,1,-1.45528293645791
42,93,1,-0.165373551005368
60,92,1,0.902727898406488
70,110,1,0.844956886901789
37,83,1,-0.52116252573652
45,89,1,0.339107189216543
40,105,1,-0.0943794894036728
38,105,1,-0.562900816798712
56,83,1,1.2170114374328
56,106,1,0.507798299558305
12,99,1,-2.89373262527072
28,77,1,-0.233531394425722
73,116,1,1.12107355839072
48,107,1,-0.355765652304985
29,98,1,-1.02881434401231
38,103,1,-0.709307786985664
30,94,1,-0.379394191983585
46,95,1,0.0394765472280261
18,100,1,-1.54815493919245
37,80,1,-0.110602863487225
36,102,1,-0.0898440317111117
72,102,1,1.28926957590547
55,92,1,1.53897494590022
65,100,1,0.934562535647703
48,100,1,0.428073697186935
38,105,1,-0.657985328735689
19,99,1,-1.08435564078993
36,119,1,-0.977352961366639
26,91,1,-0.576385347442635
35,106,1,-0.612319815645669
71,102,1,1.57114225819337
65,112,1,0.837094622415782
42,104,1,-0.195614318533993
46,120,1,-0.556489824046883
45,102,1,-0.0256398495368084
39,100,1,-0.845443821182727
65,112,1,0.801448712520872
49,85,1,0.957738263269023
17,94,1,-1.70806470271783
83,113,1,0.791060423929454
18,90,1,-1.47135184548398
47,91,1,-0.111124957213296
63,100,1,1.07859434419128
35,119,1,-0.800311945904178
26,107,1,-1.45298775073178
33,103,1,-0.795224593691628
20,108,1,-0.962744866353235
31,113,1,-0.79723922287152
22,110,1,-1.5553309388198
78,102,1,1.99242661785685
76,107,1,1.75230816015087
52,101,1,1.01581352719629
40,92,1,0.0442511266746148
18,109,1,-1.90444902825156
67,106,1,0.883236296534666
38,106,1,-0.252878361378687
23,82,1,-0.645945496515431
28,84,1,-0.911430644630799
80,100,1,0.969686187248411
42,94,1,0.171803316164385
76,111,1,1.12223955347301
41,110,1,-0.291154752408688
40,104,1,-0.0160408498894297
61,98,1,0.492641718303409
41,107,1,-0.59205555618875
54,102,1,0.693707401593886
