y,n,X1,X2
11,107,1,1.78486717656323
55,90,1,-1.15634774484803
31,89,1,0.172603287457479
6,101,1,1.94472023975195
38,110,1,-0.149717274632634
15,87,1,0.852572973772652
26,131,1,0.571925347824931
55,97,1,-0.902700177198632
12,92,1,1.24813195527887
42,91,1,-0.555840545155483
59,96,1,-1.38982955089804
52,102,1,-0.680598303476422
32,99,1,0.0449556048879882
31,89,1,-0.183231471920442
58,105,1,-0.888139379538978
82,102,1,-2.1302166316625
14,96,1,1.3351943308939
49,99,1,-0.679603494486871
11,116,1,1.46095293284332
59,104,1,-0.960025054093427
31,114,1,0.0914970240581356
18,77,1,0.438363955397748
24,98,1,0.630708416757662
15,104,1,1.06835921204682
5,96,1,1.39522668153458
20,98,1,0.232192602632905
23,91,1,0.317505248485753
22,94,1,0.268271336482177
17,114,1,1.32985040185633
21,108,1,1.01360809142736
21,83,1,-0.199351103191604
48,99,1,-0.804054024564696
5,95,1,2.26189609493697
58,98,1,-0.979723724014295
26,108,1,0.553122447941386
22,101,1,0.970909906799038
15,114,1,1.34833095045904
64,108,1,-1.14970079998193
67,98,1,-1.84025539196203
13,109,1,1.71049125050998
48,94,1,-0.826410097478274
48,83,1,-0.591859539408378
9,92,1,1.02540522682621
39,94,1,0.0181774365376763
19,107,1,1.07060982675521
21,93,1,0.727104779466455
18,104,1,0.890129766129528
60,105,1,-0.658952507489681
71,113,1,-1.0486463778146
35,96,1,-0.246522276189475
36,97,1,-0.129679662941829
19,117,1,0.887238765919173
26,102,1,0.636168129440211
23,90,1,0.38406199664346
35,93,1,-0.116861128059664
40,113,1,-0.491299443349748
28,87,1,0.575380106042014
53,119,1,-0.655066668439925
49,87,1,-0.916295103741976
10,100,1,1.42534291903818
5,101,1,2.00923483485256
76,96,1,-2.17185562143794
29,94,1,0.0729745638761089
21,116,1,0.572133902611992
52,111,1,-0.687429002617674
18,107,1,0.974804236534311
36,88,1,0.181946115675016
49,97,1,-0.539932480874223
61,109,1,-1.26785180001003
11,84,1,1.05847531876264
11,90,1,1.52628115874472
12,101,1,1.29888426471245
60,94,1,-0.927888792793128
44,100,1,-0.624148246845632
29,99,1,0.198543646059475
17,84,1,1.20493494854244
13,101,1,1.20648478241999
18,89,1,0.657555776656825
82,110,1,-1.7153069444775
55,103,1,-0.549327534356991
49,94,1,-1.13952108921691
34,100,1,0.055481097103721
14,108,1,1.32258777941139
36,119,1,0.520180372164887
40,94,1,-0.648737909972059
55,97,1,-1.03983299390007
10,92,1,1.80547922204417
12,103,1,1.16711409037088
31,107,1,0.11878024164273
16,84,1,0.931249157343561
18,97,1,1.13525266311837
26,99,1,0.39155037117322
17,115,1,0.709440738805325
14,103,1,1.49534680965386
7,111,1,2.64589738338725
11,104,1,1.131984674784
15,105,1,0.480413007375807
83,104,1,-2.1016741144656
36,92,1,0.0866990495199203
62,101,1,-1.37207837982002
