y,n,X1,X2
34,112,1,-1.01336483424869
50,111,1,0.573457915153084
49,103,1,1.62258744088347
36,92,1,0.0432678784989796
37,112,1,-1.63973584743803
37,87,1,2.33928380565636
54,97,1,0.335302648642369
37,97,1,-0.91790512662009
37,96,1,-1.34932935767739
36,99,1,-0.158468013770132
54,97,1,0.0897750924832318
44,109,1,0.220276654144726
30,102,1,-0.794671402988948
57,126,1,-0.371041662096026
35,105,1,-1.22909099164634
38,100,1,-0.338397324373526
42,106,1,-0.588570763055846
34,91,1,-0.300463149112558
52,93,1,1.32341453101803
34,90,1,-1.01244930292572
64,104,1,1.13073646612568
38,98,1,-0.523620067692713
28,93,1,-1.22905391320193
37,103,1,0.0822077189992953
37,104,1,-0.321559981369103
42,96,1,0.363914347121768
48,97,1,0.395265933190528
45,114,1,-1.37480134057506
54,106,1,0.222333234208138
44,95,1,1.19599264985192
54,116,1,0.65873883509215
27,78,1,-0.18418444852752
21,87,1,-2.00852011919937
37,91,1,0.299724572047894
38,105,1,-1.48490061747313
37,108,1,-0.933667761677332
39,104,1,-0.383633860814673
42,91,1,-0.876945025315593
40,90,1,0.663030854779605
49,113,1,-0.741529535305416
61,122,1,1.1091995602513
57,117,1,-0.315189545911755
47,102,1,1.74425947376195
30,97,1,-1.55847825210334
50,108,1,1.24398242619357
24,95,1,-2.62646980423976
47,108,1,-0.383828973461371
73,128,1,2.3037036626177
37,94,1,-0.893698122541264
33,90,1,0.19354453968691
45,95,1,0.799709485882385
41,103,1,0.270956854664403
34,82,1,-0.892271550498793
45,89,1,-0.62181815478088
44,100,1,0.498059431012268
50,100,1,0.164194138671594
42,91,1,1.23075542908177
25,80,1,0.66997116535531
38,86,1,0.767207850501363
34,106,1,-0.302507849252601
51,106,1,-0.117350275212022
40,102,1,-0.428971881354588
44,125,1,0.258211455636689
35,91,1,-0.680103614710608
41,99,1,0.352336460611643
48,106,1,-0.232555136401528
29,94,1,-0.729678377016654
53,108,1,1.11240957898329
40,90,1,0.239217654697754
53,100,1,0.0130547647004867
44,100,1,-0.21041912861458
41,96,1,0.223352890771821
44,110,1,-0.177832631943268
40,114,1,-1.2524714503146
49,103,1,0.575278508640703
41,100,1,-0.464715909983549
46,105,1,0.974891651147452
38,82,1,0.451763253569889
42,120,1,-1.01304445410198
40,101,1,-0.619879220868711
37,103,1,-0.958849733906422
35,118,1,-2.34833329743931
54,110,1,-0.134389647133252
41,103,1,-0.0468034041821555
46,100,1,1.45658881744207
38,93,1,-0.0689219839206551
47,104,1,0.229161124065829
41,107,1,-0.383281345185506
38,104,1,-0.77047679992043
34,99,1,-0.889633899544041
49,93,1,1.34724222492057
42,106,1,-0.23566835071643
40,107,1,-0.075706072331169
34,97,1,-1.41501081829804
36,104,1,-1.16376929169097
38,99,1,-0.143835238641868
41,94,1,-0.806183639590226
43,97,1,0.229225252513506
62,113,1,0.953535161000477
49,98,1,2.65298071824869
