y,n,X1,X2
29,92,1,1.27113766673802
41,107,1,-0.669148257525795
37,105,1,-1.25312761528515
29,82,1,0.495411381948195
29,102,1,-0.953173348258007
24,89,1,-0.00756708108361522
38,109,1,1.20350856967769
38,116,1,0.165054476324049
28,90,1,-0.478339452247421
34,97,1,-0.157738514416108
40,95,1,-0.58155870555871
37,106,1,-0.281731301114111
33,94,1,0.0248247147875649
33,112,1,-0.961498042433139
30,108,1,0.602924294160171
47,110,1,-1.60547368145799
32,107,1,1.28442393357416
23,73,1,0.677570979075909
34,119,1,0.900513202852373
29,94,1,-0.959502574672696
33,97,1,0.020824388263403
23,93,1,0.0446172400539052
38,97,1,-0.394427290181822
37,100,1,-0.954322774395911
27,104,1,0.736308182789394
18,89,1,1.68151982082427
26,104,1,0.50359129946906
37,98,1,0.0282551214884367
29,94,1,0.0802239106748717
22,96,1,-0.136396824412301
43,100,1,-0.620431880340231
31,124,1,-0.208403297946555
36,104,1,0.733142556798089
31,102,1,-0.414719614198805
36,88,1,-0.00876888658212071
40,121,1,-2.25715012072883
26,103,1,-0.229332313091958
20,75,1,0.0201770761801893
31,105,1,0.0161953303077862
38,94,1,0.710144540060689
24,94,1,1.0546991813455
32,108,1,0.0894079396269621
38,101,1,-0.142450657083786
34,86,1,-0.454681239058892
27,96,1,-1.10630956472321
25,95,1,-0.390196218259576
38,93,1,-0.610559648283429
37,97,1,-1.13217361357727
37,108,1,-0.840493927279233
39,102,1,1.41682926465818
29,109,1,-0.85652498019416
25,107,1,0.627800446087788
37,98,1,-1.63183000249897
28,93,1,-0.00769520521575073
29,103,1,0.848016751860246
30,96,1,-0.326649239021635
27,107,1,-0.078897991148889
34,101,1,0.503386520461769
33,88,1,-1.52638462250688
40,111,1,-1.25391685303693
38,92,1,-3.08103588537912
36,115,1,-0.0956959585314531
29,89,1,-0.800898546832619
33,115,1,1.65694451628319
47,103,1,-2.44027775829539
40,101,1,-0.0650421567975082
36,110,1,0.447457533086862
32,92,1,0.162474410412139
36,101,1,-2.16639124138047
31,100,1,1.43285435130972
22,88,1,1.22255174911671
26,87,1,-0.434712449820955
22,85,1,0.318353825611342
30,98,1,-0.656178785549427
25,95,1,0.958917373343432
32,95,1,-2.06818231805034
33,97,1,-1.03160862225945
21,86,1,1.53149727409089
37,105,1,0.98297873538535
32,102,1,2.22755495219761
40,94,1,0.547964132939837
31,98,1,-0.727371401115563
36,112,1,-0.369853518721712
39,114,1,0.0850013934291724
19,114,1,0.849887522129
31,115,1,-0.421643619279623
43,107,1,0.0590882348257007
32,99,1,-1.67277077723588
38,105,1,-0.411114583104982
23,84,1,1.16817363247894
29,103,1,-2.11467379279854
25,106,1,-0.693936409613531
26,82,1,-0.273763069594756
31,107,1,0.816241041528806
28,97,1,-0.48159299419087
36,110,1,-2.08995056080585
29,99,1,0.588645248293424
29,89,1,1.34587762566733
28,94,1,1.66127251467763
35,111,1,-0.34464501301795
